customer_id,previous_bill,paid_status
CUST7696,1190,Unpaid
CUST7697,216,Paid
CUST7698,1204,Paid
CUST7699,938,Unpaid
CUST7700,513,Paid
CUST7701,1878,Unpaid
CUST7702,1253,Paid
CUST7703,603,Unpaid
CUST7704,424,Unpaid
CUST7705,248,Paid
CUST7706,662,Unpaid
CUST7707,1495,Paid
CUST7708,301,Unpaid
CUST7709,1530,Unpaid
CUST7710,578,Paid
CUST7711,1413,Unpaid
CUST7712,947,Paid
CUST7713,1326,Unpaid
CUST7714,1162,Paid
CUST7715,1204,Paid
CUST7716,1406,Unpaid
CUST7717,787,Unpaid
CUST7718,1829,Paid
CUST7719,283,Unpaid
CUST7720,1402,Paid
CUST7721,724,Paid
CUST7722,738,Paid
CUST7723,460,Unpaid
CUST7724,1876,Unpaid
CUST7725,235,Unpaid
CUST7726,1033,Paid
CUST7727,1045,Unpaid
CUST7728,1630,Paid
CUST7729,1614,Unpaid
CUST7730,1175,Unpaid
CUST7731,328,Unpaid
CUST7732,1038,Paid
CUST7733,1981,Paid
CUST7734,1344,Unpaid
CUST7735,1294,Paid
CUST7736,1199,Unpaid
CUST7737,691,Paid
CUST7738,530,Unpaid
CUST7739,722,Paid
CUST7740,711,Paid
CUST7741,1591,Unpaid
CUST7742,1811,Paid
CUST7743,797,Paid
CUST7744,1157,Paid
CUST7745,1844,Paid
CUST7746,798,Unpaid
CUST7747,942,Unpaid
CUST7748,1830,Unpaid
CUST7749,1655,Unpaid
CUST7750,1015,Paid
CUST7751,756,Paid
CUST7752,1578,Paid
CUST7753,1551,Unpaid
CUST7754,1955,Unpaid
CUST7755,491,Paid
CUST7756,1635,Unpaid
CUST7757,1321,Paid
CUST7758,1527,Unpaid
CUST7759,903,Paid
CUST7760,271,Paid
CUST7761,1176,Unpaid
CUST7762,501,Unpaid
CUST7763,1555,Unpaid
CUST7764,692,Paid
CUST7765,1798,Unpaid
CUST7766,303,Paid
CUST7767,1363,Unpaid
CUST7768,636,Paid
CUST7769,1942,Unpaid
CUST7770,1324,Paid
CUST7771,717,Paid
CUST7772,304,Unpaid
CUST7773,1062,Paid
CUST7774,1006,Paid
CUST7775,1233,Unpaid
CUST7776,1771,Paid
CUST7777,1233,Paid
CUST7778,1236,Unpaid
CUST7779,366,Paid
CUST7780,1756,Paid
CUST7781,352,Unpaid
CUST7782,1738,Paid
CUST7783,1883,Paid
CUST7784,1641,Paid
CUST7785,652,Unpaid
CUST7786,1431,Paid
CUST7787,1606,Unpaid
CUST7788,1065,Paid
CUST7789,885,Paid
CUST7790,797,Paid
CUST7791,1590,Unpaid
CUST7792,446,Paid
CUST7793,230,Paid
CUST7794,988,Unpaid
CUST7795,1761,Unpaid
CUST7796,1704,Unpaid
CUST7797,773,Paid
CUST7798,619,Paid
CUST7799,447,Paid
CUST7800,842,Unpaid
CUST7801,983,Paid
CUST7802,350,Paid
CUST7803,1783,Unpaid
CUST7804,1451,Paid
CUST7805,1416,Paid
CUST7806,592,Unpaid
CUST7807,509,Paid
CUST7808,1311,Paid
CUST7809,560,Paid
CUST7810,643,Unpaid
CUST7811,656,Paid
CUST7812,1749,Paid
CUST7813,1623,Paid
CUST7814,1267,Paid
CUST7815,702,Paid
CUST7816,1073,Unpaid
CUST7817,721,Unpaid
CUST7818,1999,Paid
CUST7819,778,Unpaid
CUST7820,438,Paid
CUST7821,1295,Unpaid
CUST7822,388,Paid
CUST7823,1476,Paid
CUST7824,1669,Paid
CUST7825,1080,Unpaid
CUST7826,376,Unpaid
CUST7827,463,Unpaid
CUST7828,1802,Paid
CUST7829,1301,Paid
CUST7830,1042,Paid
CUST7831,1712,Unpaid
CUST7832,609,Unpaid
CUST7833,1268,Paid
CUST7834,1257,Unpaid
CUST7835,1469,Paid
CUST7836,303,Unpaid
CUST7837,1538,Unpaid
CUST7838,1513,Unpaid
CUST7839,1563,Unpaid
CUST7840,1018,Paid
CUST7841,320,Unpaid
CUST7842,1677,Unpaid
CUST7843,1567,Paid
CUST7844,608,Unpaid
CUST7845,506,Unpaid
CUST7846,428,Paid
CUST7847,1546,Unpaid
CUST7848,300,Unpaid
CUST7849,597,Paid
CUST7850,1899,Paid
CUST7851,406,Unpaid
CUST7852,299,Unpaid
CUST7853,1415,Paid
CUST7854,777,Paid
CUST7855,572,Paid
CUST7856,941,Paid
CUST7857,1711,Paid
CUST7858,354,Unpaid
CUST7859,1975,Paid
CUST7860,1899,Paid
CUST7861,999,Paid
CUST7862,949,Unpaid
CUST7863,1387,Unpaid
CUST7864,1997,Unpaid
CUST7865,1475,Unpaid
CUST7866,669,Paid
CUST7867,899,Unpaid
CUST7868,738,Unpaid
CUST7869,377,Unpaid
CUST7870,209,Unpaid
CUST7871,1926,Unpaid
CUST7872,1997,Unpaid
CUST7873,733,Unpaid
CUST7874,1218,Unpaid
CUST7875,982,Unpaid
CUST7876,434,Unpaid
CUST7877,607,Paid
CUST7878,654,Paid
CUST7879,1190,Unpaid
CUST7880,714,Paid
CUST7881,325,Paid
CUST7882,334,Unpaid
CUST7883,1095,Paid
CUST7884,314,Unpaid
CUST7885,1535,Paid
CUST7886,933,Paid
CUST7887,1477,Paid
CUST7888,295,Unpaid
CUST7889,1191,Unpaid
CUST7890,270,Paid
CUST7891,1363,Unpaid
CUST7892,500,Paid
CUST7893,1012,Paid
CUST7894,711,Paid
CUST7895,1874,Unpaid
CUST7896,1436,Unpaid
CUST7897,814,Paid
CUST7898,1087,Unpaid
CUST7899,1870,Paid
CUST7900,1127,Paid
CUST7901,1633,Unpaid
CUST7902,1776,Paid
CUST7903,1710,Paid
CUST7904,1597,Paid
CUST7905,1267,Unpaid
CUST7906,560,Unpaid
CUST7907,701,Unpaid
CUST7908,207,Paid
CUST7909,1641,Paid
CUST7910,1398,Paid
CUST7911,1238,Unpaid
CUST7912,224,Paid
CUST7913,1052,Paid
CUST7914,544,Paid
CUST7915,376,Unpaid
CUST7916,1256,Unpaid
CUST7917,1291,Paid
CUST7918,956,Paid
CUST7919,746,Unpaid
CUST7920,1611,Unpaid
CUST7921,274,Paid
CUST7922,573,Paid
CUST7923,591,Unpaid
CUST7924,1049,Unpaid
CUST7925,1645,Paid
CUST7926,1509,Unpaid
CUST7927,913,Unpaid
CUST7928,1350,Unpaid
CUST7929,872,Unpaid
CUST7930,1560,Unpaid
CUST7931,1868,Unpaid
CUST7932,421,Unpaid
CUST7933,1759,Paid
CUST7934,207,Unpaid
CUST7935,1282,Paid
CUST7936,1665,Paid
CUST7937,1932,Paid
CUST7938,324,Paid
CUST7939,1511,Paid
CUST7940,305,Unpaid
CUST7941,973,Unpaid
CUST7942,906,Paid
CUST7943,1134,Unpaid
CUST7944,1672,Paid
CUST7945,1422,Unpaid
CUST7946,201,Paid
CUST7947,721,Paid
CUST7948,1272,Unpaid
CUST7949,1832,Paid
CUST7950,1796,Paid
CUST7951,536,Unpaid
CUST7952,1367,Unpaid
CUST7953,349,Paid
CUST7954,345,Paid
CUST7955,1965,Unpaid
CUST7956,445,Paid
CUST7957,1243,Paid
CUST7958,1906,Paid
CUST7959,1833,Paid
CUST7960,322,Paid
CUST7961,503,Paid
CUST7962,1961,Unpaid
CUST7963,1857,Paid
CUST7964,1899,Paid
CUST7965,1371,Paid
CUST7966,670,Unpaid
CUST7967,662,Paid
CUST7968,238,Unpaid
CUST7969,1250,Unpaid
CUST7970,1647,Unpaid
CUST7971,292,Unpaid
CUST7972,927,Paid
CUST7973,426,Unpaid
CUST7974,851,Unpaid
CUST7975,1422,Paid
CUST7976,935,Unpaid
CUST7977,521,Unpaid
CUST7978,1173,Unpaid
CUST7979,1231,Paid
CUST7980,956,Unpaid
CUST7981,1338,Paid
CUST7982,345,Paid
CUST7983,639,Unpaid
CUST7984,1506,Paid
CUST7985,848,Unpaid
CUST7986,231,Unpaid
CUST7987,617,Paid
CUST7988,1757,Paid
CUST7989,1895,Paid
CUST7990,1020,Paid
CUST7991,1303,Unpaid
CUST7992,1120,Paid
CUST7993,851,Paid
CUST7994,939,Paid
CUST7995,1018,Unpaid
CUST7996,658,Unpaid
CUST7997,1563,Paid
CUST7998,1572,Unpaid
CUST7999,1396,Paid
CUST8000,1417,Paid
CUST8001,1197,Unpaid
CUST8002,237,Paid
CUST8003,1337,Unpaid
CUST8004,1724,Paid
CUST8005,1200,Paid
CUST8006,1186,Unpaid
CUST8007,1453,Unpaid
CUST8008,1773,Paid
CUST8009,1662,Unpaid
CUST8010,1253,Unpaid
CUST8011,910,Paid
CUST8012,694,Paid
CUST8013,1798,Paid
CUST8014,624,Paid
CUST8015,1657,Paid
CUST8016,1687,Unpaid
CUST8017,1187,Unpaid
CUST8018,618,Paid
CUST8019,1524,Paid
CUST8020,1815,Paid
CUST8021,1884,Unpaid
CUST8022,1586,Paid
CUST8023,1495,Unpaid
CUST8024,442,Unpaid
CUST8025,1320,Paid
CUST8026,1770,Paid
CUST8027,1834,Unpaid
CUST8028,1072,Unpaid
CUST8029,1886,Paid
CUST8030,1485,Paid
CUST8031,1995,Unpaid
CUST8032,370,Paid
CUST8033,901,Paid
CUST8034,1167,Paid
CUST8035,1155,Unpaid
CUST8036,924,Unpaid
CUST8037,361,Paid
CUST8038,1551,Unpaid
CUST8039,1687,Paid
CUST8040,703,Unpaid
CUST8041,1524,Paid
CUST8042,1122,Unpaid
CUST8043,211,Unpaid
CUST8044,343,Paid
CUST8045,1163,Paid
CUST8046,1392,Paid
CUST8047,1581,Unpaid
CUST8048,1855,Paid
CUST8049,1038,Unpaid
CUST8050,1957,Paid
CUST8051,1526,Paid
CUST8052,1097,Paid
CUST8053,1146,Unpaid
CUST8054,786,Unpaid
CUST8055,1840,Paid
CUST8056,1212,Paid
CUST8057,926,Paid
CUST8058,746,Paid
CUST8059,1734,Unpaid
CUST8060,538,Unpaid
CUST8061,1104,Unpaid
CUST8062,1845,Unpaid
CUST8063,1974,Unpaid
CUST8064,1569,Unpaid
CUST8065,1994,Paid
CUST8066,1864,Unpaid
CUST8067,682,Unpaid
CUST8068,397,Paid
CUST8069,1678,Unpaid
CUST8070,1892,Paid
CUST8071,1814,Unpaid
CUST8072,1534,Paid
CUST8073,845,Paid
CUST8074,713,Paid
CUST8075,1988,Paid
CUST8076,1072,Unpaid
CUST8077,1078,Paid
CUST8078,506,Paid
CUST8079,1616,Paid
CUST8080,1133,Unpaid
CUST8081,1541,Paid
CUST8082,1607,Paid
CUST8083,432,Paid
CUST8084,1777,Unpaid
CUST8085,375,Unpaid
CUST8086,1459,Unpaid
CUST8087,413,Paid
CUST8088,1603,Paid
CUST8089,1500,Unpaid
CUST8090,1674,Paid
CUST8091,508,Paid
CUST8092,598,Paid
CUST8093,709,Paid
CUST8094,496,Paid
CUST8095,1676,Paid
CUST8096,1970,Paid
CUST8097,816,Unpaid
CUST8098,1698,Paid
CUST8099,745,Unpaid
CUST8100,1369,Unpaid
CUST8101,1097,Paid
CUST8102,1819,Paid
CUST8103,280,Paid
CUST8104,265,Paid
CUST8105,377,Unpaid
CUST8106,1473,Paid
CUST8107,655,Paid
CUST8108,462,Paid
CUST8109,330,Unpaid
CUST8110,788,Unpaid
CUST8111,603,Unpaid
CUST8112,822,Unpaid
CUST8113,1267,Paid
CUST8114,795,Paid
CUST8115,1846,Unpaid
CUST8116,574,Paid
CUST8117,1383,Unpaid
CUST8118,1304,Paid
CUST8119,1716,Unpaid
CUST8120,1435,Unpaid
CUST8121,641,Paid
CUST8122,330,Paid
CUST8123,465,Paid
CUST8124,1799,Paid
CUST8125,417,Unpaid
CUST8126,1910,Unpaid
CUST8127,1721,Unpaid
CUST8128,551,Paid
CUST8129,1023,Unpaid
CUST8130,1377,Paid
CUST8131,394,Paid
CUST8132,538,Unpaid
CUST8133,517,Unpaid
CUST8134,1608,Paid
CUST8135,1204,Unpaid
CUST8136,989,Paid
CUST8137,778,Paid
CUST8138,1415,Paid
CUST8139,1101,Paid
CUST8140,441,Paid
CUST8141,698,Unpaid
CUST8142,1159,Unpaid
CUST8143,1109,Unpaid
CUST8144,1868,Unpaid
CUST8145,884,Paid
CUST8146,1015,Unpaid
CUST8147,619,Paid
CUST8148,1225,Paid
CUST8149,1559,Paid
CUST8150,608,Unpaid
CUST8151,1229,Unpaid
CUST8152,589,Unpaid
CUST8153,406,Paid
CUST8154,979,Paid
CUST8155,1272,Paid
CUST8156,661,Paid
CUST8157,355,Paid
CUST8158,470,Paid
CUST8159,912,Paid
CUST8160,486,Paid
CUST8161,361,Paid
CUST8162,764,Paid
CUST8163,360,Paid
CUST8164,1860,Paid
CUST8165,402,Paid
CUST8166,1080,Unpaid
CUST8167,1001,Unpaid
CUST8168,1466,Unpaid
CUST8169,825,Unpaid
CUST8170,1269,Paid
CUST8171,1217,Unpaid
CUST8172,1434,Unpaid
CUST8173,1248,Unpaid
CUST8174,1917,Paid
CUST8175,614,Unpaid
CUST8176,1102,Paid
CUST8177,1062,Unpaid
CUST8178,1411,Unpaid
CUST8179,605,Paid
CUST8180,748,Paid
CUST8181,384,Paid
CUST8182,1010,Paid
CUST8183,1952,Paid
CUST8184,1833,Paid
CUST8185,1803,Paid
CUST8186,852,Paid
CUST8187,1963,Unpaid
CUST8188,942,Unpaid
CUST8189,1712,Unpaid
CUST8190,747,Paid
CUST8191,1034,Paid
CUST8192,536,Unpaid
CUST8193,1363,Paid
CUST8194,330,Unpaid
CUST8195,227,Unpaid
CUST8196,1326,Unpaid
CUST8197,693,Paid
CUST8198,1166,Paid
CUST8199,1960,Unpaid
CUST8200,1487,Paid
CUST8201,865,Unpaid
CUST8202,1163,Paid
CUST8203,768,Paid
CUST8204,921,Unpaid
CUST8205,1685,Unpaid
CUST8206,1693,Paid
CUST8207,416,Unpaid
CUST8208,472,Paid
CUST8209,1349,Paid
CUST8210,880,Paid
CUST8211,638,Unpaid
CUST8212,426,Unpaid
CUST8213,935,Paid
CUST8214,820,Paid
CUST8215,406,Paid
CUST8216,1432,Paid
CUST8217,1612,Unpaid
CUST8218,1476,Paid
CUST8219,1938,Paid
CUST8220,262,Unpaid
CUST8221,1269,Unpaid
CUST8222,385,Paid
CUST8223,1363,Paid
CUST8224,1513,Unpaid
CUST8225,591,Unpaid
CUST8226,276,Unpaid
CUST8227,1821,Paid
CUST8228,1076,Paid
CUST8229,1154,Paid
CUST8230,972,Paid
CUST8231,1881,Unpaid
CUST8232,1836,Paid
CUST8233,1217,Unpaid
CUST8234,1530,Paid
CUST8235,1109,Paid
CUST8236,346,Unpaid
CUST8237,1758,Paid
CUST8238,413,Paid
CUST8239,839,Paid
CUST8240,957,Unpaid
CUST8241,1020,Unpaid
CUST8242,726,Paid
CUST8243,1657,Paid
CUST8244,747,Paid
CUST8245,388,Paid
CUST8246,233,Unpaid
CUST8247,1419,Paid
CUST8248,1292,Paid
CUST8249,850,Paid
CUST8250,1957,Unpaid
CUST8251,911,Paid
CUST8252,237,Unpaid
CUST8253,1447,Paid
CUST8254,1160,Unpaid
CUST8255,297,Unpaid
CUST8256,584,Unpaid
CUST8257,443,Paid
CUST8258,1854,Paid
CUST8259,1905,Paid
CUST8260,455,Unpaid
CUST8261,1255,Unpaid
CUST8262,1217,Paid
CUST8263,1239,Unpaid
CUST8264,615,Unpaid
CUST8265,438,Paid
CUST8266,1858,Paid
CUST8267,1351,Unpaid
CUST8268,999,Paid
CUST8269,1675,Paid
CUST8270,1297,Paid
CUST8271,648,Paid
CUST8272,982,Paid
CUST8273,1375,Unpaid
CUST8274,685,Paid
CUST8275,1379,Paid
CUST8276,575,Unpaid
CUST8277,750,Unpaid
CUST8278,598,Unpaid
CUST8279,1158,Paid
CUST8280,1293,Paid
CUST8281,1830,Paid
CUST8282,1453,Paid
CUST8283,1869,Paid
CUST8284,1368,Paid
CUST8285,361,Paid
CUST8286,1303,Paid
CUST8287,1747,Unpaid
CUST8288,477,Paid
CUST8289,1220,Paid
CUST8290,933,Unpaid
CUST8291,807,Unpaid
CUST8292,658,Unpaid
CUST8293,1664,Paid
CUST8294,633,Unpaid
CUST8295,601,Paid
CUST8296,884,Paid
CUST8297,1706,Paid
CUST8298,1307,Paid
CUST8299,1700,Paid
CUST8300,1898,Paid
CUST8301,1357,Paid
CUST8302,1722,Unpaid
CUST8303,1622,Paid
CUST8304,1411,Unpaid
CUST8305,1989,Unpaid
CUST8306,1808,Unpaid
CUST8307,1863,Unpaid
CUST8308,808,Paid
CUST8309,1119,Unpaid
CUST8310,1918,Paid
CUST8311,751,Paid
CUST8312,479,Paid
CUST8313,1745,Unpaid
CUST8314,205,Unpaid
CUST8315,1362,Paid
CUST8316,1517,Unpaid
CUST8317,963,Unpaid
CUST8318,1138,Paid
CUST8319,1172,Paid
CUST8320,1909,Paid
CUST8321,1872,Unpaid
CUST8322,1239,Unpaid
CUST8323,1632,Paid
CUST8324,864,Unpaid
CUST8325,1297,Unpaid
CUST8326,1203,Paid
CUST8327,1697,Paid
CUST8328,1573,Paid
CUST8329,366,Paid
CUST8330,1823,Paid
CUST8331,1513,Unpaid
CUST8332,1521,Paid
CUST8333,1797,Unpaid
CUST8334,308,Paid
CUST8335,1500,Paid
CUST8336,1714,Paid
CUST8337,1949,Paid
CUST8338,1899,Unpaid
CUST8339,1107,Paid
CUST8340,1199,Paid
CUST8341,493,Paid
CUST8342,881,Unpaid
CUST8343,1416,Paid
CUST8344,1259,Unpaid
CUST8345,534,Paid
CUST8346,1169,Unpaid
CUST8347,1627,Paid
CUST8348,828,Unpaid
CUST8349,994,Paid
CUST8350,1468,Paid
CUST8351,329,Unpaid
CUST8352,1585,Unpaid
CUST8353,950,Unpaid
CUST8354,721,Paid
CUST8355,1776,Unpaid
CUST8356,356,Paid
CUST8357,245,Unpaid
CUST8358,980,Unpaid
CUST8359,922,Unpaid
CUST8360,248,Unpaid
CUST8361,1612,Paid
CUST8362,460,Paid
CUST8363,1294,Paid
CUST8364,1051,Unpaid
CUST8365,1194,Paid
CUST8366,1802,Unpaid
CUST8367,1706,Unpaid
CUST8368,1912,Unpaid
CUST8369,904,Unpaid
CUST8370,1453,Paid
CUST8371,1739,Unpaid
CUST8372,1963,Paid
CUST8373,1814,Unpaid
CUST8374,1559,Paid
CUST8375,330,Unpaid
CUST8376,1467,Paid
CUST8377,357,Paid
CUST8378,1196,Unpaid
CUST8379,203,Paid
CUST8380,1576,Paid
CUST8381,865,Paid
CUST8382,598,Paid
CUST8383,1631,Unpaid
CUST8384,1339,Unpaid
CUST8385,1724,Paid
CUST8386,1487,Unpaid
CUST8387,1177,Paid
CUST8388,1971,Paid
CUST8389,569,Paid
CUST8390,1853,Unpaid
CUST8391,818,Paid
CUST8392,1678,Paid
CUST8393,1982,Paid
CUST8394,368,Unpaid
CUST8395,858,Unpaid
CUST8396,1378,Paid
CUST8397,984,Paid
CUST8398,322,Paid
CUST8399,948,Unpaid
CUST8400,1837,Paid
CUST8401,1012,Paid
CUST8402,603,Unpaid
CUST8403,1154,Unpaid
CUST8404,1858,Paid
CUST8405,1651,Paid
CUST8406,662,Unpaid
CUST8407,599,Paid
CUST8408,382,Paid
CUST8409,776,Paid
CUST8410,1605,Unpaid
CUST8411,648,Unpaid
CUST8412,1758,Paid
CUST8413,1198,Paid
CUST8414,1037,Paid
CUST8415,1913,Unpaid
CUST8416,1191,Unpaid
CUST8417,518,Paid
CUST8418,921,Unpaid
CUST8419,584,Unpaid
CUST8420,1364,Unpaid
CUST8421,1783,Unpaid
CUST8422,1608,Unpaid
CUST8423,747,Paid
CUST8424,1952,Paid
CUST8425,1073,Paid
CUST8426,1219,Unpaid
CUST8427,658,Paid
CUST8428,1259,Unpaid
CUST8429,869,Paid
CUST8430,1723,Unpaid
CUST8431,427,Unpaid
CUST8432,384,Paid
CUST8433,809,Paid
CUST8434,1410,Paid
CUST8435,873,Paid
CUST8436,1942,Unpaid
CUST8437,1348,Paid
CUST8438,548,Paid
CUST8439,678,Unpaid
CUST8440,907,Paid
CUST8441,1827,Unpaid
CUST8442,1833,Paid
CUST8443,1861,Unpaid
CUST8444,354,Paid
CUST8445,998,Unpaid
CUST8446,1558,Unpaid
CUST8447,694,Paid
CUST8448,370,Unpaid
CUST8449,996,Unpaid
CUST8450,454,Paid
CUST8451,331,Paid
CUST8452,1941,Paid
CUST8453,1512,Unpaid
CUST8454,1485,Paid
CUST8455,1488,Paid
CUST8456,956,Paid
CUST8457,1872,Paid
CUST8458,1843,Unpaid
CUST8459,598,Unpaid
CUST8460,1372,Unpaid
CUST8461,308,Unpaid
CUST8462,1177,Paid
CUST8463,1134,Paid
CUST8464,817,Paid
CUST8465,1889,Unpaid
CUST8466,1983,Unpaid
CUST8467,1410,Paid
CUST8468,691,Unpaid
CUST8469,1166,Unpaid
CUST8470,1344,Unpaid
CUST8471,1898,Unpaid
CUST8472,258,Paid
CUST8473,1569,Unpaid
CUST8474,1299,Paid
CUST8475,992,Paid
CUST8476,1684,Paid
CUST8477,697,Unpaid
CUST8478,304,Unpaid
CUST8479,882,Paid
CUST8480,1431,Unpaid
CUST8481,230,Paid
CUST8482,876,Paid
CUST8483,1201,Paid
CUST8484,780,Unpaid
CUST8485,1614,Paid
CUST8486,1086,Unpaid
CUST8487,1259,Paid
CUST8488,760,Unpaid
CUST8489,1600,Paid
CUST8490,1517,Unpaid
CUST8491,1833,Unpaid
CUST8492,692,Paid
CUST8493,1616,Paid
CUST8494,537,Paid
CUST8495,1301,Unpaid
CUST8496,1104,Unpaid
CUST8497,1982,Unpaid
CUST8498,622,Unpaid
CUST8499,897,Paid
CUST8500,1292,Paid
CUST8501,654,Unpaid
CUST8502,1082,Paid
CUST8503,577,Unpaid
CUST8504,1567,Unpaid
CUST8505,424,Paid
CUST8506,1496,Unpaid
CUST8507,1358,Unpaid
CUST8508,368,Paid
CUST8509,1996,Paid
CUST8510,1210,Unpaid
CUST8511,923,Unpaid
CUST8512,1841,Unpaid
CUST8513,1569,Unpaid
CUST8514,1703,Paid
CUST8515,484,Paid
CUST8516,1994,Paid
CUST8517,367,Unpaid
CUST8518,1380,Paid
CUST8519,1014,Unpaid
CUST8520,1255,Paid
CUST8521,836,Unpaid
CUST8522,809,Unpaid
CUST8523,842,Paid
CUST8524,1677,Unpaid
CUST8525,1773,Unpaid
CUST8526,792,Unpaid
CUST8527,634,Unpaid
CUST8528,1133,Unpaid
CUST8529,1341,Unpaid
CUST8530,539,Unpaid
CUST8531,1682,Paid
CUST8532,1378,Paid
CUST8533,933,Paid
CUST8534,596,Unpaid
CUST8535,1262,Paid
CUST8536,1591,Paid
CUST8537,356,Paid
CUST8538,796,Unpaid
CUST8539,1479,Paid
CUST8540,1159,Paid
CUST8541,839,Unpaid
CUST8542,1879,Unpaid
CUST8543,1927,Unpaid
CUST8544,976,Unpaid
CUST8545,1355,Unpaid
CUST8546,398,Unpaid
CUST8547,1444,Unpaid
CUST8548,1653,Unpaid
CUST8549,1910,Unpaid
CUST8550,923,Unpaid
CUST8551,1616,Paid
CUST8552,1704,Unpaid
CUST8553,506,Paid
CUST8554,1913,Paid
CUST8555,521,Paid
CUST8556,602,Unpaid
CUST8557,862,Paid
CUST8558,1582,Unpaid
CUST8559,1926,Unpaid
CUST8560,255,Unpaid
CUST8561,1633,Unpaid
CUST8562,393,Unpaid
CUST8563,1293,Paid
CUST8564,983,Unpaid
CUST8565,1196,Paid
CUST8566,1574,Unpaid
CUST8567,1680,Unpaid
CUST8568,586,Unpaid
CUST8569,1864,Paid
CUST8570,1705,Paid
CUST8571,812,Unpaid
CUST8572,575,Paid
CUST8573,596,Unpaid
CUST8574,1649,Paid
CUST8575,769,Paid
CUST8576,693,Unpaid
CUST8577,1373,Unpaid
CUST8578,1408,Unpaid
CUST8579,1729,Unpaid
CUST8580,1204,Paid
CUST8581,1935,Unpaid
CUST8582,1729,Unpaid
CUST8583,1286,Paid
CUST8584,1781,Unpaid
CUST8585,1302,Paid
CUST8586,1178,Paid
CUST8587,1394,Unpaid
CUST8588,1653,Unpaid
CUST8589,1919,Unpaid
CUST8590,1061,Paid
CUST8591,680,Paid
CUST8592,781,Unpaid
CUST8593,1634,Unpaid
CUST8594,1928,Paid
CUST8595,1894,Unpaid
CUST8596,321,Paid
CUST8597,972,Unpaid
CUST8598,1414,Paid
CUST8599,489,Paid
CUST8600,880,Paid
CUST8601,1589,Paid
CUST8602,1247,Unpaid
CUST8603,1187,Unpaid
CUST8604,1192,Paid
CUST8605,901,Unpaid
CUST8606,1097,Paid
CUST8607,1241,Unpaid
CUST8608,1272,Paid
CUST8609,456,Paid
CUST8610,1556,Unpaid
CUST8611,1109,Unpaid
CUST8612,1350,Paid
CUST8613,686,Paid
CUST8614,568,Paid
CUST8615,836,Paid
CUST8616,1874,Paid
CUST8617,224,Unpaid
CUST8618,1046,Paid
CUST8619,1658,Paid
CUST8620,1155,Unpaid
CUST8621,1193,Paid
CUST8622,1077,Paid
CUST8623,1094,Unpaid
CUST8624,535,Paid
CUST8625,1091,Unpaid
CUST8626,656,Unpaid
CUST8627,380,Paid
CUST8628,1066,Paid
CUST8629,448,Paid
CUST8630,785,Unpaid
CUST8631,646,Unpaid
CUST8632,786,Paid
CUST8633,1181,Paid
CUST8634,1125,Paid
CUST8635,1767,Paid
CUST8636,1367,Paid
CUST8637,213,Unpaid
CUST8638,244,Paid
CUST8639,1460,Paid
CUST8640,1780,Unpaid
CUST8641,586,Unpaid
CUST8642,1081,Unpaid
CUST8643,1045,Paid
CUST8644,557,Paid
CUST8645,914,Paid
CUST8646,1041,Unpaid
CUST8647,836,Paid
CUST8648,1101,Paid
CUST8649,1962,Paid
CUST8650,961,Paid
CUST8651,1518,Paid
CUST8652,997,Paid
CUST8653,1837,Unpaid
CUST8654,1548,Paid
CUST8655,1469,Unpaid
CUST8656,1041,Paid
CUST8657,588,Paid
CUST8658,838,Unpaid
CUST8659,1292,Unpaid
CUST8660,1614,Paid
CUST8661,402,Unpaid
CUST8662,759,Paid
CUST8663,774,Unpaid
CUST8664,610,Unpaid
CUST8665,948,Unpaid
CUST8666,1463,Paid
CUST8667,1157,Unpaid
CUST8668,797,Paid
CUST8669,1136,Unpaid
CUST8670,1932,Paid
CUST8671,1542,Paid
CUST8672,940,Unpaid
CUST8673,942,Paid
CUST8674,457,Unpaid
CUST8675,500,Paid
CUST8676,1193,Paid
CUST8677,1221,Unpaid
CUST8678,1388,Unpaid
CUST8679,1212,Unpaid
CUST8680,1337,Paid
CUST8681,392,Paid
CUST8682,1157,Paid
CUST8683,1052,Unpaid
CUST8684,1274,Unpaid
CUST8685,874,Unpaid
CUST8686,1344,Paid
CUST8687,863,Paid
CUST8688,979,Paid
CUST8689,306,Paid
CUST8690,1012,Unpaid
CUST8691,1819,Paid
CUST8692,558,Paid
CUST8693,1284,Unpaid
CUST8694,1872,Paid
CUST8695,1959,Unpaid
CUST8696,1239,Unpaid
CUST8697,1243,Unpaid
CUST8698,504,Paid
CUST8699,1978,Unpaid
CUST8700,1550,Paid
CUST8701,1198,Unpaid
CUST8702,237,Unpaid
CUST8703,1115,Paid
CUST8704,929,Paid
CUST8705,1251,Paid
CUST8706,1056,Unpaid
CUST8707,1114,Unpaid
CUST8708,1227,Paid
CUST8709,1178,Unpaid
CUST8710,1308,Unpaid
CUST8711,664,Unpaid
CUST8712,358,Unpaid
CUST8713,1727,Unpaid
CUST8714,1516,Unpaid
CUST8715,1259,Unpaid
CUST8716,1896,Paid
CUST8717,1883,Unpaid
CUST8718,780,Paid
CUST8719,909,Unpaid
CUST8720,1003,Unpaid
CUST8721,1401,Paid
CUST8722,1244,Unpaid
CUST8723,236,Paid
CUST8724,1174,Unpaid
CUST8725,1830,Paid
CUST8726,271,Unpaid
CUST8727,390,Paid
CUST8728,1883,Paid
CUST8729,1129,Unpaid
CUST8730,205,Paid
