customerID,predicted_bill,bill_drop,drop_flag,offer,email
7253-UVNDW,64.73064795964234,-10.380647959642339,False,Loyalty Discount Offer,"Hello 7253-UVNDW, Offer: Loyalty Discount Offer"
0487-VVUVK,16.293645509289004,2.856354490710995,False,Loyalty Discount Offer,"Hello 0487-VVUVK, Offer: Loyalty Discount Offer"
7228-OMTPN,88.14209658720534,0.3079034127946585,False,Premium Speed Upgrade,"Hello 7228-OMTPN, Offer: Premium Speed Upgrade"
5063-IUOKK,20.89227577261136,-1.1422757726113595,False,Entertainment Bundle,"Hello 5063-IUOKK, Offer: Entertainment Bundle"
4508-OEBEY,87.31530710297803,-11.815307102978025,False,Loyalty Discount Offer,"Hello 4508-OEBEY, Offer: Loyalty Discount Offer"
0027-KWYKW,85.64986509059662,-1.8998650905966201,False,Premium Speed Upgrade,"Hello 0027-KWYKW, Offer: Premium Speed Upgrade"
2308-STERM,13.014456052241623,6.385543947758375,True,Entertainment Bundle,"Hello 2308-STERM, Offer: Entertainment Bundle"
5982-XMDEX,32.56887706128388,-6.068877061283878,False,Loyalty Discount Offer,"Hello 5982-XMDEX, Offer: Loyalty Discount Offer"
6284-AHOOQ,91.04665645653242,-0.5466564565324177,False,Premium Speed Upgrade,"Hello 6284-AHOOQ, Offer: Premium Speed Upgrade"
6051-PTVNS,24.126788783940015,-4.976788783940016,False,Loyalty Discount Offer,"Hello 6051-PTVNS, Offer: Loyalty Discount Offer"
2344-JMOGN,99.21798800334324,-4.3679880033432426,False,Premium Speed Upgrade,"Hello 2344-JMOGN, Offer: Premium Speed Upgrade"
3799-ISUZQ,66.92359512244066,3.0264048775593437,True,Premium Speed Upgrade,"Hello 3799-ISUZQ, Offer: Premium Speed Upgrade"
2877-VDUER,47.44282629317456,-6.5428262931745635,False,Loyalty Discount Offer,"Hello 2877-VDUER, Offer: Loyalty Discount Offer"
9152-AMKAK,89.62224966488365,-9.372249664883654,False,Standard Add-on Pack,"Hello 9152-AMKAK, Offer: Standard Add-on Pack"
1794-HBQTJ,49.09063240359074,-0.49063240359073745,False,Entertainment Bundle,"Hello 1794-HBQTJ, Offer: Entertainment Bundle"
9432-VOFYX,69.48751992024894,1.3124800797510545,False,Premium Speed Upgrade,"Hello 9432-VOFYX, Offer: Premium Speed Upgrade"
8049-WJCLQ,61.14116707547211,-0.9411670754721086,False,Standard Add-on Pack,"Hello 8049-WJCLQ, Offer: Standard Add-on Pack"
6586-PSJOX,58.40809655780804,-3.208096557808034,False,Standard Add-on Pack,"Hello 6586-PSJOX, Offer: Standard Add-on Pack"
2460-FPSYH,60.04284051356715,-4.2428405135671525,False,Loyalty Discount Offer,"Hello 2460-FPSYH, Offer: Loyalty Discount Offer"
9705-ZJBCG,61.59733832069625,-7.447338320696254,False,Standard Add-on Pack,"Hello 9705-ZJBCG, Offer: Standard Add-on Pack"
4818-DRBQT,80.17539314625377,-0.02539314625376221,False,Loyalty Discount Offer,"Hello 4818-DRBQT, Offer: Loyalty Discount Offer"
1320-HTRDR,73.96906293918485,1.5309370608151482,False,Premium Speed Upgrade,"Hello 1320-HTRDR, Offer: Premium Speed Upgrade"
6847-KJLTS,108.33302360064197,-7.93302360064196,False,Loyalty Discount Offer,"Hello 6847-KJLTS, Offer: Loyalty Discount Offer"
9670-BPNXF,73.37721213843724,-10.827212138437247,False,Loyalty Discount Offer,"Hello 9670-BPNXF, Offer: Loyalty Discount Offer"
3913-FCUUW,82.2363166754069,-11.786316675406894,False,Loyalty Discount Offer,"Hello 3913-FCUUW, Offer: Loyalty Discount Offer"
3301-VKTGC,92.87802165962624,-7.378021659626242,False,Loyalty Discount Offer,"Hello 3301-VKTGC, Offer: Loyalty Discount Offer"
1493-AMTIE,12.142900807889314,8.057099192110686,True,Entertainment Bundle,"Hello 1493-AMTIE, Offer: Entertainment Bundle"
9555-SAHUZ,56.06323015507965,-1.5632301550796512,False,Loyalty Discount Offer,"Hello 9555-SAHUZ, Offer: Loyalty Discount Offer"
0816-TSPHQ,17.197975008365606,3.5520249916343936,True,Entertainment Bundle,"Hello 0816-TSPHQ, Offer: Entertainment Bundle"
9932-WBWIK,18.680732388787906,1.6692676112120957,False,Entertainment Bundle,"Hello 9932-WBWIK, Offer: Entertainment Bundle"
4619-EVPHY,96.6921895460566,-5.692189546056596,False,Premium Speed Upgrade,"Hello 4619-EVPHY, Offer: Premium Speed Upgrade"
5286-YHCVC,115.75922988112178,-10.959229881121786,False,Loyalty Discount Offer,"Hello 5286-YHCVC, Offer: Loyalty Discount Offer"
6424-ELEYH,68.34120213898552,6.408797861014477,True,Premium Speed Upgrade,"Hello 6424-ELEYH, Offer: Premium Speed Upgrade"
4391-RESHN,106.32006434168163,-2.270064341681632,False,Premium Speed Upgrade,"Hello 4391-RESHN, Offer: Premium Speed Upgrade"
9115-YQHGA,52.55330208160334,-1.45330208160334,False,Loyalty Discount Offer,"Hello 9115-YQHGA, Offer: Loyalty Discount Offer"
4462-CYWMH,96.33181526226257,-6.531815262262569,False,Loyalty Discount Offer,"Hello 4462-CYWMH, Offer: Loyalty Discount Offer"
8963-MQVYN,18.454949232496553,2.095050767503448,False,Entertainment Bundle,"Hello 8963-MQVYN, Offer: Entertainment Bundle"
2458-EOMRE,66.75562214716338,-2.705622147163382,False,Standard Add-on Pack,"Hello 2458-EOMRE, Offer: Standard Add-on Pack"
9334-GWGOW,74.10495631389124,0.7450436861087582,False,Premium Speed Upgrade,"Hello 9334-GWGOW, Offer: Premium Speed Upgrade"
6821-BUXUX,97.17821212761105,-0.5282121276110416,False,Premium Speed Upgrade,"Hello 6821-BUXUX, Offer: Premium Speed Upgrade"
5028-HTLJB,17.83362808656534,2.21637191343466,False,Entertainment Bundle,"Hello 5028-HTLJB, Offer: Entertainment Bundle"
9801-GDWGV,106.919019787345,-3.4690197873449904,False,Loyalty Discount Offer,"Hello 9801-GDWGV, Offer: Loyalty Discount Offer"
6542-LWGXJ,23.879648876973295,1.1203511230267047,False,Entertainment Bundle,"Hello 6542-LWGXJ, Offer: Entertainment Bundle"
5567-GZKQY,25.502806095893266,-5.202806095893266,False,Loyalty Discount Offer,"Hello 5567-GZKQY, Offer: Loyalty Discount Offer"
1222-LRYKO,24.246903627943237,2.103096372056765,False,Entertainment Bundle,"Hello 1222-LRYKO, Offer: Entertainment Bundle"
2320-JRSDE,15.384802805170064,4.515197194829934,True,Entertainment Bundle,"Hello 2320-JRSDE, Offer: Entertainment Bundle"
2087-QAREY,57.21406471923791,-2.5140647192379078,False,Standard Add-on Pack,"Hello 2087-QAREY, Offer: Standard Add-on Pack"
0601-WZHJF,51.219425842463956,-4.869425842463954,False,Entertainment Bundle,"Hello 0601-WZHJF, Offer: Entertainment Bundle"
4423-JWZJN,96.43417660914916,-6.184176609149162,False,Loyalty Discount Offer,"Hello 4423-JWZJN, Offer: Loyalty Discount Offer"
5143-WMWOG,16.32048198472028,3.629518015279718,True,Entertainment Bundle,"Hello 5143-WMWOG, Offer: Entertainment Bundle"
6490-FGZAT,18.413214948336332,2.2367850516636665,False,Entertainment Bundle,"Hello 6490-FGZAT, Offer: Entertainment Bundle"
5393-RXQSZ,79.72281242400388,-0.12281242400388237,False,Premium Speed Upgrade,"Hello 5393-RXQSZ, Offer: Premium Speed Upgrade"
7452-FOLON,28.280907429418676,-2.8309074294186765,False,Loyalty Discount Offer,"Hello 7452-FOLON, Offer: Loyalty Discount Offer"
2320-TZRRH,16.83393941973108,2.666060580268919,False,Entertainment Bundle,"Hello 2320-TZRRH, Offer: Entertainment Bundle"
0231-LXVAP,77.16837898832462,-1.2683789883246135,False,Premium Speed Upgrade,"Hello 0231-LXVAP, Offer: Premium Speed Upgrade"
9444-JTXHZ,76.27101223918646,-0.07101223918645871,False,Premium Speed Upgrade,"Hello 9444-JTXHZ, Offer: Premium Speed Upgrade"
4942-VZZOM,70.8641049390586,-4.7141049390586005,False,Loyalty Discount Offer,"Hello 4942-VZZOM, Offer: Loyalty Discount Offer"
5510-BOIUJ,15.084862416433339,4.165137583566661,True,Entertainment Bundle,"Hello 5510-BOIUJ, Offer: Entertainment Bundle"
7502-BNYGS,76.03636485906922,-6.936364859069229,False,Loyalty Discount Offer,"Hello 7502-BNYGS, Offer: Loyalty Discount Offer"
4291-HYEBC,48.39559283690698,-9.295592836906977,False,Loyalty Discount Offer,"Hello 4291-HYEBC, Offer: Loyalty Discount Offer"
6147-CBCRA,20.57728004536595,-0.5272800453659485,False,Loyalty Discount Offer,"Hello 6147-CBCRA, Offer: Loyalty Discount Offer"
6047-SUHPR,67.8977751321183,-8.0977751321183,False,Loyalty Discount Offer,"Hello 6047-SUHPR, Offer: Loyalty Discount Offer"
4471-KXAUH,86.5659748376281,-2.2659748376281073,False,Loyalty Discount Offer,"Hello 4471-KXAUH, Offer: Loyalty Discount Offer"
9752-ZNQUT,46.8881483897692,1.7118516102308021,False,Entertainment Bundle,"Hello 9752-ZNQUT, Offer: Entertainment Bundle"
7638-QVMVY,80.10647956654063,-1.106479566540628,False,Premium Speed Upgrade,"Hello 7638-QVMVY, Offer: Premium Speed Upgrade"
1576-PFZIW,116.59831518700011,-11.248315187000117,False,Loyalty Discount Offer,"Hello 1576-PFZIW, Offer: Loyalty Discount Offer"
5666-MBJPT,28.738400690221887,-3.6384006902218857,False,Loyalty Discount Offer,"Hello 5666-MBJPT, Offer: Loyalty Discount Offer"
7312-XSBAT,50.32054917369627,-0.5705491736962713,False,Entertainment Bundle,"Hello 7312-XSBAT, Offer: Entertainment Bundle"
3096-GKWEB,95.56127708897691,-0.8112770889769081,False,Premium Speed Upgrade,"Hello 3096-GKWEB, Offer: Premium Speed Upgrade"
2371-JQHZZ,96.95693471090875,-3.9569347109087545,False,Premium Speed Upgrade,"Hello 2371-JQHZZ, Offer: Premium Speed Upgrade"
0674-GCDXG,81.70697558604282,-9.80697558604281,False,Loyalty Discount Offer,"Hello 0674-GCDXG, Offer: Loyalty Discount Offer"
1121-QSIVB,86.14044327933502,-8.59044327933502,False,Loyalty Discount Offer,"Hello 1121-QSIVB, Offer: Loyalty Discount Offer"
4396-KLSEH,15.205174030314932,4.644825969685069,True,Entertainment Bundle,"Hello 4396-KLSEH, Offer: Entertainment Bundle"
3244-DCJWY,67.31472536285655,2.9352746371434506,False,Premium Speed Upgrade,"Hello 3244-DCJWY, Offer: Premium Speed Upgrade"
2824-MYYBN,94.14290612599308,1.107093874006921,False,Loyalty Discount Offer,"Hello 2824-MYYBN, Offer: Loyalty Discount Offer"
0875-CABNR,84.12473315806741,0.47526684193258006,False,Premium Speed Upgrade,"Hello 0875-CABNR, Offer: Premium Speed Upgrade"
6345-HOVES,20.877492270117852,4.172507729882149,True,Loyalty Discount Offer,"Hello 6345-HOVES, Offer: Loyalty Discount Offer"
8318-LCNBW,64.28784646638734,-11.137846466387337,False,Loyalty Discount Offer,"Hello 8318-LCNBW, Offer: Loyalty Discount Offer"
6469-QJKZW,18.783178679539834,1.366821320460165,False,Entertainment Bundle,"Hello 6469-QJKZW, Offer: Entertainment Bundle"
0147-ESWWR,101.23947453901684,0.010525460983160428,False,Loyalty Discount Offer,"Hello 0147-ESWWR, Offer: Loyalty Discount Offer"
1217-VASWC,113.3677714910091,-12.817771491009097,False,Loyalty Discount Offer,"Hello 1217-VASWC, Offer: Loyalty Discount Offer"
7812-FZHPE,26.944830252836798,-2.844830252836797,False,Entertainment Bundle,"Hello 7812-FZHPE, Offer: Entertainment Bundle"
6370-ZVHDV,30.44201277347984,-5.142012773479838,False,Loyalty Discount Offer,"Hello 6370-ZVHDV, Offer: Loyalty Discount Offer"
5915-DGNVC,80.96777147960496,-9.167771479604966,False,Loyalty Discount Offer,"Hello 5915-DGNVC, Offer: Loyalty Discount Offer"
6260-XLACS,27.548661182022943,-7.848661182022944,False,Entertainment Bundle,"Hello 6260-XLACS, Offer: Entertainment Bundle"
3566-CAAYU,58.41206300337969,-8.562063003379691,False,Loyalty Discount Offer,"Hello 3566-CAAYU, Offer: Loyalty Discount Offer"
4983-CCWMC,66.7902129337285,2.8097870662714968,False,Premium Speed Upgrade,"Hello 4983-CCWMC, Offer: Premium Speed Upgrade"
9103-CXVOK,17.159244545266382,2.5907554547336176,False,Entertainment Bundle,"Hello 9103-CXVOK, Offer: Entertainment Bundle"
2896-TBNBE,90.4902952409375,-9.690295240937502,False,Loyalty Discount Offer,"Hello 2896-TBNBE, Offer: Loyalty Discount Offer"
4797-AXPXK,62.269477950264616,-2.2694779502646156,False,Standard Add-on Pack,"Hello 4797-AXPXK, Offer: Standard Add-on Pack"
5229-PRWKT,84.45273220842087,2.097267791579128,False,Premium Speed Upgrade,"Hello 5229-PRWKT, Offer: Premium Speed Upgrade"
6982-UQZLY,15.997631259224782,4.852368740775219,True,Entertainment Bundle,"Hello 6982-UQZLY, Offer: Entertainment Bundle"
2522-WLNSF,71.71635635952367,-7.5163563595236695,False,Loyalty Discount Offer,"Hello 2522-WLNSF, Offer: Loyalty Discount Offer"
3841-CONLJ,31.53614527811456,3.46385472188544,True,Entertainment Bundle,"Hello 3841-CONLJ, Offer: Entertainment Bundle"
5057-LCOUI,54.29565063956362,-3.5456506395636183,False,Loyalty Discount Offer,"Hello 5057-LCOUI, Offer: Loyalty Discount Offer"
0193-ESZXP,116.77160764029695,-11.27160764029695,False,Loyalty Discount Offer,"Hello 0193-ESZXP, Offer: Loyalty Discount Offer"
4475-NVTLU,20.461924413418668,-1.2619244134186687,False,Loyalty Discount Offer,"Hello 4475-NVTLU, Offer: Loyalty Discount Offer"
4369-HTUIF,87.96029157673466,-2.810291576734656,False,Premium Speed Upgrade,"Hello 4369-HTUIF, Offer: Premium Speed Upgrade"
9386-LDCZR,99.80465495314246,-9.154654953142455,False,Loyalty Discount Offer,"Hello 9386-LDCZR, Offer: Loyalty Discount Offer"
9585-KKMFD,21.513726390032843,-1.5137263900328435,False,Loyalty Discount Offer,"Hello 9585-KKMFD, Offer: Loyalty Discount Offer"
5399-ZIMKF,73.06348173102256,1.5865182689774429,False,Premium Speed Upgrade,"Hello 5399-ZIMKF, Offer: Premium Speed Upgrade"
0336-KXKFK,74.43674313190755,-13.236743131907545,False,Loyalty Discount Offer,"Hello 0336-KXKFK, Offer: Loyalty Discount Offer"
5619-XZZKR,18.657066548858896,1.2929334511411028,False,Entertainment Bundle,"Hello 5619-XZZKR, Offer: Entertainment Bundle"
3948-FVVRP,55.91329533424678,-1.1132953342467857,False,Standard Add-on Pack,"Hello 3948-FVVRP, Offer: Standard Add-on Pack"
5327-XOKKY,81.45568486261567,-8.005684862615666,False,Loyalty Discount Offer,"Hello 5327-XOKKY, Offer: Loyalty Discount Offer"
0983-TATYJ,60.022057618404574,-8.572057618404571,False,Loyalty Discount Offer,"Hello 0983-TATYJ, Offer: Loyalty Discount Offer"
1813-JYWTO,88.59792102417146,-8.147921024171453,False,Loyalty Discount Offer,"Hello 1813-JYWTO, Offer: Loyalty Discount Offer"
0156-FVPTA,54.50020001980125,-0.30020001980124533,False,Standard Add-on Pack,"Hello 0156-FVPTA, Offer: Standard Add-on Pack"
1984-FCOWB,121.0096644593896,-11.509664459389597,False,Loyalty Discount Offer,"Hello 1984-FCOWB, Offer: Loyalty Discount Offer"
0654-HMSHN,108.24006458487672,-3.840064584876714,False,Premium Speed Upgrade,"Hello 0654-HMSHN, Offer: Premium Speed Upgrade"
6719-OXYBR,87.27558148316452,-1.9755814831645182,False,Premium Speed Upgrade,"Hello 6719-OXYBR, Offer: Premium Speed Upgrade"
3312-ZWLGF,79.19901174281016,0.10098825718984017,False,Loyalty Discount Offer,"Hello 3312-ZWLGF, Offer: Loyalty Discount Offer"
6476-YHMGA,81.31568238572659,-4.815682385726589,False,Standard Add-on Pack,"Hello 6476-YHMGA, Offer: Standard Add-on Pack"
5287-QWLKY,111.76674058161194,-6.666740581611947,False,Loyalty Discount Offer,"Hello 5287-QWLKY, Offer: Loyalty Discount Offer"
0795-XCCTE,29.79228213751069,-4.392282137510691,False,Loyalty Discount Offer,"Hello 0795-XCCTE, Offer: Loyalty Discount Offer"
0168-XZKBB,85.61358814631684,1.2364118536831512,False,Premium Speed Upgrade,"Hello 0168-XZKBB, Offer: Premium Speed Upgrade"
3785-NRHYR,12.52841512218961,7.121584877810388,True,Entertainment Bundle,"Hello 3785-NRHYR, Offer: Entertainment Bundle"
5196-SGOAK,76.19745246171932,-0.49745246171931967,False,Premium Speed Upgrade,"Hello 5196-SGOAK, Offer: Premium Speed Upgrade"
4537-DKTAL,43.24759556066647,2.302404439333529,False,Entertainment Bundle,"Hello 4537-DKTAL, Offer: Entertainment Bundle"
7072-MBHEV,75.60308831189364,2.4969116881063513,False,Premium Speed Upgrade,"Hello 7072-MBHEV, Offer: Premium Speed Upgrade"
5602-BVFMK,25.697469962729418,-6.397469962729417,False,Entertainment Bundle,"Hello 5602-BVFMK, Offer: Entertainment Bundle"
6297-NOOPG,123.67403296078317,-13.174032960783165,False,Loyalty Discount Offer,"Hello 6297-NOOPG, Offer: Loyalty Discount Offer"
1891-UAWWU,89.72771285605369,1.072287143946312,False,Premium Speed Upgrade,"Hello 1891-UAWWU, Offer: Premium Speed Upgrade"
8204-TIFGJ,20.163474842935177,0.13652515706482404,False,Entertainment Bundle,"Hello 8204-TIFGJ, Offer: Entertainment Bundle"
8050-DVOJX,94.0960964330071,-12.74609643300711,False,Loyalty Discount Offer,"Hello 8050-DVOJX, Offer: Loyalty Discount Offer"
6108-OQZDQ,100.43915997096862,-2.4891599709686147,False,Premium Speed Upgrade,"Hello 6108-OQZDQ, Offer: Premium Speed Upgrade"
0363-QJVFX,113.39848879068406,-5.24848879068405,False,Loyalty Discount Offer,"Hello 0363-QJVFX, Offer: Loyalty Discount Offer"
8903-XEBGX,54.800991447555866,0.4990085524441312,False,Standard Add-on Pack,"Hello 8903-XEBGX, Offer: Standard Add-on Pack"
8169-SAEJD,67.47648341954043,-10.926483419540432,False,Loyalty Discount Offer,"Hello 8169-SAEJD, Offer: Loyalty Discount Offer"
9840-DVNDC,80.41188290327578,0.08811709672421841,False,Premium Speed Upgrade,"Hello 9840-DVNDC, Offer: Premium Speed Upgrade"
1089-XZWHH,19.090111091965017,0.6098889080349821,False,Entertainment Bundle,"Hello 1089-XZWHH, Offer: Entertainment Bundle"
2325-WINES,112.78225307404588,-8.732253074045886,False,Loyalty Discount Offer,"Hello 2325-WINES, Offer: Loyalty Discount Offer"
6064-ZATLR,62.6443101956374,-9.7943101956374,False,Loyalty Discount Offer,"Hello 6064-ZATLR, Offer: Loyalty Discount Offer"
3096-JRDSO,107.11586508918869,-2.8158650891886907,False,Loyalty Discount Offer,"Hello 3096-JRDSO, Offer: Loyalty Discount Offer"
7824-PANSQ,80.8423234050055,-0.19232340500549583,False,Loyalty Discount Offer,"Hello 7824-PANSQ, Offer: Loyalty Discount Offer"
8042-JVNFH,67.50407732309685,3.845922676903143,True,Premium Speed Upgrade,"Hello 8042-JVNFH, Offer: Premium Speed Upgrade"
9648-BCHKM,25.120387728199056,-0.47038772819905716,False,Entertainment Bundle,"Hello 9648-BCHKM, Offer: Entertainment Bundle"
2888-ADFAO,21.23343844753244,0.06656155246756157,False,Loyalty Discount Offer,"Hello 2888-ADFAO, Offer: Loyalty Discount Offer"
8707-HOEDG,122.73882720293784,-12.538827202937838,False,Loyalty Discount Offer,"Hello 8707-HOEDG, Offer: Loyalty Discount Offer"
3374-LXDEV,91.82171884816634,-2.4217188481663356,False,Premium Speed Upgrade,"Hello 3374-LXDEV, Offer: Premium Speed Upgrade"
4072-IPYLT,51.244989862928186,-0.19498986292818898,False,Loyalty Discount Offer,"Hello 4072-IPYLT, Offer: Loyalty Discount Offer"
7167-PCEYD,24.860242876095707,-5.060242876095707,False,Loyalty Discount Offer,"Hello 7167-PCEYD, Offer: Loyalty Discount Offer"
4936-YPJNK,17.486081741696406,2.4139182583035925,False,Entertainment Bundle,"Hello 4936-YPJNK, Offer: Entertainment Bundle"
1580-BMCMR,90.29568294309037,-2.9956829430903724,False,Premium Speed Upgrade,"Hello 1580-BMCMR, Offer: Premium Speed Upgrade"
4817-KEQSP,25.01910762813823,-5.169107628138228,False,Loyalty Discount Offer,"Hello 4817-KEQSP, Offer: Loyalty Discount Offer"
6408-WHTEF,102.85183484582872,-13.451834845828714,False,Loyalty Discount Offer,"Hello 6408-WHTEF, Offer: Loyalty Discount Offer"
9251-AWQGT,23.83774903021772,-3.8377490302177186,False,Loyalty Discount Offer,"Hello 9251-AWQGT, Offer: Loyalty Discount Offer"
8749-CLJXC,18.2586935195126,1.7913064804873997,False,Entertainment Bundle,"Hello 8749-CLJXC, Offer: Entertainment Bundle"
7989-VCQOH,91.47405375709126,-8.224053757091255,False,Standard Add-on Pack,"Hello 7989-VCQOH, Offer: Standard Add-on Pack"
5049-GLYVG,16.393712521667855,4.206287478332147,True,Entertainment Bundle,"Hello 5049-GLYVG, Offer: Entertainment Bundle"
4199-QHJNM,114.44786757403904,-11.547867574039032,False,Loyalty Discount Offer,"Hello 4199-QHJNM, Offer: Loyalty Discount Offer"
8882-TLVRW,49.72671488384313,-10.626714883843128,False,Loyalty Discount Offer,"Hello 8882-TLVRW, Offer: Loyalty Discount Offer"
5883-GTGVD,100.41484398654747,-0.4648439865474643,False,Premium Speed Upgrade,"Hello 5883-GTGVD, Offer: Premium Speed Upgrade"
5135-GRQJV,129.1408343344056,-14.64083433440561,False,Loyalty Discount Offer,"Hello 5135-GRQJV, Offer: Loyalty Discount Offer"
2384-OVPSA,21.168652285302617,-0.9686522853026176,False,Loyalty Discount Offer,"Hello 2384-OVPSA, Offer: Loyalty Discount Offer"
1371-WEPDS,57.761899392552706,-1.9618993925527093,False,Loyalty Discount Offer,"Hello 1371-WEPDS, Offer: Loyalty Discount Offer"
3580-GICBM,29.983492815770944,-5.783492815770945,False,Loyalty Discount Offer,"Hello 3580-GICBM, Offer: Loyalty Discount Offer"
4817-QRJSX,79.23225051733007,1.7677494826699274,False,Premium Speed Upgrade,"Hello 4817-QRJSX, Offer: Premium Speed Upgrade"
9730-DRTMJ,81.30456081525655,-8.504560815256553,False,Loyalty Discount Offer,"Hello 9730-DRTMJ, Offer: Loyalty Discount Offer"
4686-UXDML,102.36421004597084,-2.5142100459708416,False,Premium Speed Upgrade,"Hello 4686-UXDML, Offer: Premium Speed Upgrade"
3349-ANQNH,106.99719990268389,-7.497199902683889,False,Loyalty Discount Offer,"Hello 3349-ANQNH, Offer: Loyalty Discount Offer"
2398-YPMUR,67.70949139607198,2.4405086039280235,False,Premium Speed Upgrade,"Hello 2398-YPMUR, Offer: Premium Speed Upgrade"
0932-YIXYU,22.13379738996363,-1.8837973899636289,False,Loyalty Discount Offer,"Hello 0932-YIXYU, Offer: Loyalty Discount Offer"
7480-SPLEF,34.231944715987396,-8.231944715987396,False,Loyalty Discount Offer,"Hello 7480-SPLEF, Offer: Loyalty Discount Offer"
7636-XUHWW,14.288059310267613,5.611940689732386,True,Entertainment Bundle,"Hello 7636-XUHWW, Offer: Entertainment Bundle"
1431-CYWMH,16.75842945805711,2.2915705419428924,False,Entertainment Bundle,"Hello 1431-CYWMH, Offer: Entertainment Bundle"
5937-EORGB,96.66545682389633,-0.16545682389633498,False,Premium Speed Upgrade,"Hello 5937-EORGB, Offer: Premium Speed Upgrade"
6349-JDHQP,25.640842346715626,-5.790842346715625,False,Loyalty Discount Offer,"Hello 6349-JDHQP, Offer: Loyalty Discount Offer"
5539-HIVAK,23.437137257429807,2.262862742570192,False,Loyalty Discount Offer,"Hello 5539-HIVAK, Offer: Loyalty Discount Offer"
5847-MXBEO,22.362666560770418,-2.062666560770417,False,Entertainment Bundle,"Hello 5847-MXBEO, Offer: Entertainment Bundle"
9985-MWVIX,68.90640309010409,1.2435969098959134,False,Premium Speed Upgrade,"Hello 9985-MWVIX, Offer: Premium Speed Upgrade"
4583-PARNH,93.90886118333677,-2.3588611833367708,False,Premium Speed Upgrade,"Hello 4583-PARNH, Offer: Premium Speed Upgrade"
1116-FRYVH,49.33328889185255,-9.933288891852548,False,Loyalty Discount Offer,"Hello 1116-FRYVH, Offer: Loyalty Discount Offer"
1421-HCERK,109.73734812694696,-4.037348126946952,False,Loyalty Discount Offer,"Hello 1421-HCERK, Offer: Loyalty Discount Offer"
9633-XQABV,64.59036611214805,5.659633887851953,True,Premium Speed Upgrade,"Hello 9633-XQABV, Offer: Premium Speed Upgrade"
0716-BQNDX,103.31441592407288,-9.564415924072875,False,Loyalty Discount Offer,"Hello 0716-BQNDX, Offer: Loyalty Discount Offer"
1265-XTECC,105.81230728902251,-9.262307289022516,False,Loyalty Discount Offer,"Hello 1265-XTECC, Offer: Loyalty Discount Offer"
1183-CANVH,67.4028693449353,-7.402869344935297,False,Standard Add-on Pack,"Hello 1183-CANVH, Offer: Standard Add-on Pack"
1972-XMUWV,67.8901830946744,-8.090183094674401,False,Loyalty Discount Offer,"Hello 1972-XMUWV, Offer: Loyalty Discount Offer"
8679-LZBMD,98.26015067848502,-7.610150678485013,False,Loyalty Discount Offer,"Hello 8679-LZBMD, Offer: Loyalty Discount Offer"
3407-JMJQQ,118.80323494010854,-9.803234940108538,False,Loyalty Discount Offer,"Hello 3407-JMJQQ, Offer: Loyalty Discount Offer"
6252-DFGTK,80.22687387925254,-12.126873879252543,False,Loyalty Discount Offer,"Hello 6252-DFGTK, Offer: Loyalty Discount Offer"
1539-LNKHM,17.671516029934427,2.7284839700655716,False,Entertainment Bundle,"Hello 1539-LNKHM, Offer: Entertainment Bundle"
8645-KOMJQ,96.29517394067638,-14.345173940676375,False,Loyalty Discount Offer,"Hello 8645-KOMJQ, Offer: Loyalty Discount Offer"
0289-IVARM,62.12781665959115,-1.57781665959115,False,Loyalty Discount Offer,"Hello 0289-IVARM, Offer: Loyalty Discount Offer"
9761-XUJWD,67.96601980443123,-2.3660198044312324,False,Standard Add-on Pack,"Hello 9761-XUJWD, Offer: Standard Add-on Pack"
4057-FKCZK,86.29431047294332,-3.794310472943323,False,Loyalty Discount Offer,"Hello 4057-FKCZK, Offer: Loyalty Discount Offer"
4291-TPNFG,96.30413567653802,-14.004135676538027,False,Loyalty Discount Offer,"Hello 4291-TPNFG, Offer: Loyalty Discount Offer"
6087-YPWHO,79.03805183125023,-10.888051831250223,False,Loyalty Discount Offer,"Hello 6087-YPWHO, Offer: Loyalty Discount Offer"
3090-QFUVD,17.40838100786858,2.89161899213142,False,Entertainment Bundle,"Hello 3090-QFUVD, Offer: Entertainment Bundle"
2237-ZFSMY,106.89594806028049,-11.345948060280492,False,Loyalty Discount Offer,"Hello 2237-ZFSMY, Offer: Loyalty Discount Offer"
1722-LDZJS,22.38491937756203,-2.184919377562032,False,Loyalty Discount Offer,"Hello 1722-LDZJS, Offer: Loyalty Discount Offer"
1818-ESQMW,90.68101653876562,-1.4810165387656156,False,Loyalty Discount Offer,"Hello 1818-ESQMW, Offer: Loyalty Discount Offer"
4871-JTKJF,67.61464856217115,2.035351437828851,False,Premium Speed Upgrade,"Hello 4871-JTKJF, Offer: Premium Speed Upgrade"
1415-YFWLT,93.54644294909069,-4.246442949090692,False,Premium Speed Upgrade,"Hello 1415-YFWLT, Offer: Premium Speed Upgrade"
7401-RUBNK,73.92383533069498,0.8761646693050125,False,Premium Speed Upgrade,"Hello 7401-RUBNK, Offer: Premium Speed Upgrade"
0506-YLVKJ,25.682272235831736,-5.482272235831736,False,Loyalty Discount Offer,"Hello 0506-YLVKJ, Offer: Loyalty Discount Offer"
8661-BOYNW,97.28605706029293,-12.886057060292927,False,Loyalty Discount Offer,"Hello 8661-BOYNW, Offer: Loyalty Discount Offer"
6711-VTNRE,94.73449118951137,-7.184491189511377,False,Loyalty Discount Offer,"Hello 6711-VTNRE, Offer: Loyalty Discount Offer"
