customer_id,operator,plan_type,tenure,previous_bill,paid_status,data_gb,call_minutes,avg_usage_score
CUST8302,Jio,Postpaid,45,1722,Unpaid,72,3457,57.028
CUST8303,BSNL,Postpaid,33,1622,Paid,10,1295,11.18
CUST8304,Airtel,Postpaid,18,1411,Unpaid,19,448,13.192
CUST8305,Airtel,Postpaid,67,1989,Unpaid,78,1756,53.824
CUST8306,BSNL,Prepaid,57,1808,Unpaid,99,2603,69.812
CUST8307,Jio,Prepaid,62,1863,Unpaid,8,4860,24.240000000000002
CUST8308,Jio,Prepaid,38,808,Paid,50,1055,34.22
CUST8309,Jio,Postpaid,27,1119,Unpaid,63,4409,55.436
CUST8310,Vi,Postpaid,27,1918,Paid,12,2764,18.256
CUST8311,BSNL,Prepaid,43,751,Paid,19,4337,28.748000000000005
CUST8312,BSNL,Prepaid,39,479,Paid,93,551,58.004
CUST8313,Vi,Postpaid,37,1745,Unpaid,58,4784,53.936
CUST8314,BSNL,Postpaid,39,205,Unpaid,38,3462,36.648
CUST8315,Vi,Postpaid,41,1362,Paid,14,4101,24.804000000000002
CUST8316,BSNL,Prepaid,39,1517,Unpaid,67,1827,47.507999999999996
CUST8317,BSNL,Prepaid,67,963,Unpaid,81,3585,62.94
CUST8318,Airtel,Postpaid,28,1138,Paid,75,3537,59.148
CUST8319,Vi,Postpaid,41,1172,Paid,98,73,59.092
CUST8320,Airtel,Prepaid,6,1909,Paid,20,3237,24.948
CUST8321,Airtel,Prepaid,54,1872,Unpaid,69,3211,54.244
CUST8322,Airtel,Prepaid,11,1239,Unpaid,59,3854,50.816
CUST8323,Jio,Prepaid,23,1632,Paid,27,963,20.052
CUST8324,BSNL,Prepaid,31,864,Unpaid,56,2648,44.192
CUST8325,Vi,Prepaid,42,1297,Unpaid,44,1981,34.324
CUST8326,Jio,Prepaid,25,1203,Paid,44,426,28.104
CUST8327,Airtel,Postpaid,57,1697,Paid,59,3817,50.668
CUST8328,Jio,Postpaid,32,1573,Paid,74,34,44.536
CUST8329,Airtel,Postpaid,22,366,Paid,17,4714,29.056
CUST8330,Airtel,Postpaid,67,1823,Paid,12,4572,25.488
CUST8331,BSNL,Postpaid,23,1513,Unpaid,94,1115,60.86
CUST8332,BSNL,Postpaid,12,1521,Paid,42,3950,41.0
CUST8333,BSNL,Postpaid,65,1797,Unpaid,66,3770,54.68
CUST8334,Airtel,Postpaid,38,308,Paid,77,3189,58.955999999999996
CUST8335,BSNL,Prepaid,66,1500,Paid,48,1429,34.516
CUST8336,BSNL,Postpaid,53,1714,Paid,40,4578,42.312
CUST8337,Vi,Postpaid,44,1949,Paid,36,1770,28.68
CUST8338,Jio,Prepaid,55,1899,Unpaid,31,4535,36.739999999999995
CUST8339,Airtel,Postpaid,24,1107,Paid,53,2879,43.316
CUST8340,Jio,Postpaid,29,1199,Paid,80,4068,64.272
CUST8341,Jio,Postpaid,40,493,Paid,30,4715,36.86
CUST8342,Jio,Postpaid,14,881,Unpaid,31,813,21.851999999999997
CUST8343,BSNL,Prepaid,41,1416,Paid,96,2720,68.47999999999999
CUST8344,Airtel,Postpaid,25,1259,Unpaid,14,4181,25.124000000000002
CUST8345,Vi,Prepaid,39,534,Paid,47,4439,45.956
CUST8346,Jio,Prepaid,18,1169,Unpaid,74,3472,58.288
CUST8347,BSNL,Postpaid,44,1627,Paid,60,4560,54.239999999999995
CUST8348,Airtel,Postpaid,47,828,Unpaid,67,4717,59.068
CUST8349,Vi,Postpaid,50,994,Paid,39,3723,38.292
CUST8350,Airtel,Prepaid,63,1468,Paid,69,586,43.744
CUST8351,Vi,Postpaid,7,329,Unpaid,30,4024,34.096000000000004
CUST8352,Jio,Prepaid,13,1585,Unpaid,54,1524,38.495999999999995
CUST8353,Jio,Postpaid,10,950,Unpaid,75,1928,52.712
CUST8354,BSNL,Prepaid,17,721,Paid,7,703,7.0120000000000005
CUST8355,BSNL,Postpaid,1,1776,Unpaid,82,3284,62.336
CUST8356,Airtel,Prepaid,57,356,Paid,34,326,21.703999999999997
CUST8357,Airtel,Postpaid,10,245,Unpaid,9,376,6.904
CUST8358,Jio,Prepaid,13,980,Unpaid,95,1022,61.088
CUST8359,Airtel,Prepaid,47,922,Unpaid,97,1516,64.264
CUST8360,Jio,Prepaid,47,248,Unpaid,87,3424,65.896
CUST8361,Airtel,Prepaid,58,1612,Paid,47,3057,40.428
CUST8362,Vi,Prepaid,63,460,Paid,45,2533,37.132
CUST8363,Vi,Prepaid,18,1294,Paid,62,3906,52.824
CUST8364,Jio,Postpaid,58,1051,Unpaid,81,2969,60.476
CUST8365,Jio,Postpaid,5,1194,Paid,83,1567,56.068
CUST8366,BSNL,Prepaid,60,1802,Unpaid,97,1412,63.848
CUST8367,Jio,Prepaid,71,1706,Unpaid,97,2853,69.612
CUST8368,Jio,Prepaid,5,1912,Unpaid,43,1724,32.696
CUST8369,Vi,Postpaid,48,904,Unpaid,75,4770,64.08
CUST8370,BSNL,Prepaid,31,1453,Paid,2,4815,20.46
CUST8371,Jio,Prepaid,38,1739,Unpaid,55,596,35.384
CUST8372,Jio,Postpaid,52,1963,Paid,16,1053,13.812000000000001
CUST8373,Vi,Prepaid,54,1814,Unpaid,5,504,5.016
CUST8374,Vi,Prepaid,68,1559,Paid,69,3356,54.824
CUST8375,Vi,Prepaid,9,330,Unpaid,29,600,19.799999999999997
CUST8376,Airtel,Prepaid,19,1467,Paid,49,4931,49.123999999999995
CUST8377,Vi,Prepaid,58,357,Paid,14,3677,23.108000000000004
CUST8378,Vi,Prepaid,11,1196,Unpaid,44,4879,45.916
CUST8379,Vi,Postpaid,17,203,Paid,22,3915,28.86
CUST8380,BSNL,Prepaid,54,1576,Paid,72,4556,61.42399999999999
CUST8381,Vi,Postpaid,26,865,Paid,91,610,57.04
CUST8382,Vi,Postpaid,7,598,Paid,34,1008,24.432
CUST8383,BSNL,Prepaid,25,1631,Unpaid,45,1327,32.308
CUST8384,Vi,Prepaid,51,1339,Unpaid,6,2023,11.692
CUST8385,BSNL,Prepaid,34,1724,Paid,66,2486,49.544000000000004
CUST8386,Jio,Postpaid,69,1487,Unpaid,90,2823,65.292
CUST8387,Airtel,Prepaid,23,1177,Paid,3,1791,8.964
CUST8388,BSNL,Prepaid,46,1971,Paid,69,842,44.768
CUST8389,BSNL,Prepaid,35,569,Paid,26,1412,21.248
CUST8390,Jio,Postpaid,32,1853,Unpaid,37,2648,32.792
CUST8391,Airtel,Postpaid,60,818,Paid,25,1711,21.844
CUST8392,BSNL,Prepaid,49,1678,Paid,13,2178,16.512
CUST8393,Vi,Prepaid,54,1982,Paid,97,4882,77.728
CUST8394,Airtel,Prepaid,56,368,Unpaid,77,3270,59.279999999999994
CUST8395,Jio,Prepaid,8,858,Unpaid,54,3529,46.516
CUST8396,Airtel,Prepaid,16,1378,Paid,7,4720,23.08
CUST8397,Airtel,Postpaid,59,984,Paid,98,1551,65.00399999999999
CUST8398,Vi,Postpaid,62,322,Paid,43,3595,40.18
CUST8399,Vi,Prepaid,70,948,Unpaid,88,3531,66.92399999999999
CUST8400,Jio,Prepaid,57,1837,Paid,4,3244,15.376000000000001
CUST8401,Airtel,Prepaid,20,1012,Paid,16,4729,28.516
CUST8402,Airtel,Postpaid,50,603,Unpaid,11,3137,19.148000000000003
CUST8403,BSNL,Prepaid,47,1154,Unpaid,86,4818,70.872
CUST8404,Jio,Postpaid,54,1858,Paid,27,1219,21.076
CUST8405,Vi,Postpaid,14,1651,Paid,18,1625,17.299999999999997
CUST8406,Airtel,Postpaid,64,662,Unpaid,47,3880,43.72
CUST8407,Vi,Postpaid,36,599,Paid,21,134,13.136
CUST8408,BSNL,Prepaid,27,382,Paid,51,2525,40.699999999999996
CUST8409,Vi,Postpaid,29,776,Paid,22,703,16.012
CUST8410,Jio,Prepaid,64,1605,Unpaid,17,1604,16.616
CUST8411,BSNL,Prepaid,29,648,Unpaid,95,1653,63.612
CUST8412,Vi,Postpaid,15,1758,Paid,91,4645,73.18
CUST8413,BSNL,Postpaid,29,1198,Paid,72,4606,61.623999999999995
CUST8414,Vi,Prepaid,29,1037,Paid,3,3930,17.52
CUST8415,Vi,Postpaid,70,1913,Unpaid,20,1892,19.568
CUST8416,BSNL,Prepaid,45,1191,Unpaid,5,817,6.268000000000001
CUST8417,BSNL,Postpaid,1,518,Paid,40,3804,39.216
CUST8418,BSNL,Postpaid,34,921,Unpaid,66,257,40.628
CUST8419,Jio,Prepaid,28,584,Unpaid,28,3393,30.372
CUST8420,Airtel,Prepaid,54,1364,Unpaid,17,336,11.543999999999999
CUST8421,BSNL,Postpaid,14,1783,Unpaid,62,4739,56.156
CUST8422,BSNL,Postpaid,61,1608,Unpaid,97,48,58.391999999999996
CUST8423,Jio,Prepaid,55,747,Paid,94,4524,74.496
CUST8424,Airtel,Prepaid,16,1952,Paid,49,2953,41.212
CUST8425,Airtel,Postpaid,55,1073,Paid,19,3550,25.6
CUST8426,Vi,Prepaid,55,1219,Unpaid,93,1765,62.86
CUST8427,Jio,Prepaid,40,658,Paid,48,820,32.08
CUST8428,Airtel,Postpaid,51,1259,Unpaid,97,4123,74.692
CUST8429,BSNL,Prepaid,39,869,Paid,71,3468,56.472
CUST8430,Vi,Prepaid,55,1723,Unpaid,22,3488,27.152
CUST8431,Vi,Prepaid,17,427,Unpaid,96,601,60.00399999999999
CUST8432,Vi,Postpaid,17,384,Paid,41,3354,38.016
CUST8433,Jio,Postpaid,64,809,Paid,91,3809,69.836
CUST8434,Jio,Prepaid,27,1410,Paid,14,960,12.24
CUST8435,Vi,Postpaid,56,873,Paid,48,4008,44.831999999999994
CUST8436,Airtel,Postpaid,22,1942,Unpaid,40,2092,32.368
CUST8437,Airtel,Postpaid,16,1348,Paid,35,2980,32.92
CUST8438,Vi,Postpaid,62,548,Paid,63,1994,45.775999999999996
CUST8439,BSNL,Prepaid,12,678,Unpaid,43,2527,35.908
CUST8440,Jio,Postpaid,1,907,Paid,43,884,29.336000000000002
CUST8441,BSNL,Postpaid,49,1827,Unpaid,49,2595,39.78
CUST8442,Airtel,Postpaid,25,1833,Paid,55,909,36.636
CUST8443,Airtel,Prepaid,60,1861,Unpaid,6,788,6.752000000000001
CUST8444,BSNL,Postpaid,59,354,Paid,83,2113,58.251999999999995
CUST8445,Airtel,Postpaid,34,998,Unpaid,65,918,42.672
CUST8446,Airtel,Postpaid,55,1558,Unpaid,33,1673,26.492
CUST8447,BSNL,Postpaid,30,694,Paid,3,2521,11.884
CUST8448,Jio,Postpaid,34,370,Unpaid,23,3676,28.503999999999998
CUST8449,BSNL,Prepaid,13,996,Unpaid,68,3463,54.652
CUST8450,Vi,Prepaid,45,454,Paid,82,1264,54.25599999999999
CUST8451,Airtel,Postpaid,55,331,Paid,92,1346,60.583999999999996
CUST8452,BSNL,Prepaid,50,1941,Paid,5,3417,16.668
CUST8453,Vi,Postpaid,41,1512,Unpaid,62,608,39.632
CUST8454,Vi,Postpaid,64,1485,Paid,37,466,24.064
CUST8455,BSNL,Prepaid,6,1488,Paid,59,3776,50.504
CUST8456,Jio,Postpaid,60,956,Paid,71,2667,53.268
CUST8457,Jio,Postpaid,61,1872,Paid,5,1288,8.152000000000001
CUST8458,Jio,Postpaid,58,1843,Unpaid,86,4973,71.492
CUST8459,BSNL,Postpaid,4,598,Unpaid,4,2240,11.360000000000001
CUST8460,Airtel,Postpaid,14,1372,Unpaid,66,4095,55.980000000000004
CUST8461,Vi,Prepaid,2,308,Unpaid,16,462,11.448
CUST8462,Airtel,Prepaid,60,1177,Paid,22,2463,23.052
CUST8463,Vi,Postpaid,2,1134,Paid,82,321,50.483999999999995
CUST8464,Jio,Postpaid,37,817,Paid,44,3874,41.896
CUST8465,Vi,Prepaid,9,1889,Unpaid,16,4058,25.832
CUST8466,Airtel,Prepaid,13,1983,Unpaid,58,410,36.44
CUST8467,BSNL,Postpaid,25,1410,Paid,60,1859,43.436
CUST8468,Vi,Postpaid,67,691,Unpaid,65,4717,57.868
CUST8469,Jio,Prepaid,27,1166,Unpaid,34,2357,29.828
CUST8470,Vi,Postpaid,46,1344,Unpaid,65,4154,55.616
CUST8471,Vi,Prepaid,51,1898,Unpaid,20,4733,30.932000000000002
CUST8472,BSNL,Postpaid,7,258,Paid,99,2332,68.728
CUST8473,BSNL,Prepaid,7,1569,Unpaid,21,3653,27.212
CUST8474,BSNL,Postpaid,45,1299,Paid,65,3497,52.988
CUST8475,Airtel,Prepaid,9,992,Paid,73,3765,58.86
CUST8476,Jio,Postpaid,56,1684,Paid,62,32,37.327999999999996
CUST8477,Jio,Prepaid,64,697,Unpaid,46,3829,42.916
CUST8478,Airtel,Prepaid,38,304,Unpaid,45,3354,40.416000000000004
CUST8479,Jio,Prepaid,5,882,Paid,59,3257,48.428
CUST8480,Vi,Prepaid,44,1431,Unpaid,53,4563,50.05199999999999
CUST8481,Airtel,Prepaid,55,230,Paid,88,3030,64.92
CUST8482,Airtel,Prepaid,12,876,Paid,28,400,18.400000000000002
CUST8483,Vi,Postpaid,47,1201,Paid,55,4341,50.364000000000004
CUST8484,Jio,Postpaid,55,780,Unpaid,52,3508,45.232
CUST8485,Jio,Postpaid,31,1614,Paid,29,1589,23.756
CUST8486,Vi,Prepaid,50,1086,Unpaid,90,2472,63.888
CUST8487,Jio,Prepaid,6,1259,Paid,45,4717,45.868
CUST8488,Jio,Postpaid,42,760,Unpaid,28,1408,22.432000000000002
CUST8489,Airtel,Prepaid,9,1600,Paid,4,2269,11.476
CUST8490,Vi,Prepaid,51,1517,Unpaid,13,4428,25.512
CUST8491,Airtel,Postpaid,25,1833,Unpaid,55,2469,42.876
CUST8492,Vi,Prepaid,56,692,Paid,77,2830,57.519999999999996
CUST8493,Airtel,Postpaid,40,1616,Paid,15,3936,24.744
CUST8494,BSNL,Prepaid,10,537,Paid,11,793,9.772
CUST8495,Airtel,Postpaid,22,1301,Unpaid,62,757,40.227999999999994
CUST8496,BSNL,Prepaid,5,1104,Unpaid,42,1702,32.008
CUST8497,Airtel,Postpaid,47,1982,Unpaid,3,2651,12.404
CUST8498,Vi,Postpaid,10,622,Unpaid,64,4877,57.908
CUST8499,Vi,Prepaid,5,897,Paid,96,657,60.227999999999994
CUST8500,BSNL,Postpaid,48,1292,Paid,55,2367,42.468
CUST8501,Airtel,Postpaid,10,654,Unpaid,8,3090,17.16
CUST8502,Airtel,Postpaid,18,1082,Paid,41,597,26.988
CUST8503,Vi,Postpaid,54,577,Unpaid,93,888,59.352
CUST8504,Vi,Prepaid,12,1567,Unpaid,17,783,13.332
CUST8505,Airtel,Prepaid,68,424,Paid,56,1548,39.792
CUST8506,Airtel,Prepaid,45,1496,Unpaid,37,4157,38.828
CUST8507,Jio,Postpaid,4,1358,Unpaid,93,3293,68.972
CUST8508,BSNL,Prepaid,57,368,Paid,46,3732,42.528
CUST8509,Vi,Prepaid,63,1996,Paid,66,1281,44.724000000000004
CUST8510,Jio,Prepaid,29,1210,Unpaid,76,2368,55.072
CUST8511,Airtel,Postpaid,46,923,Unpaid,57,2691,44.964
CUST8512,Jio,Postpaid,32,1841,Unpaid,34,2522,30.488
CUST8513,BSNL,Prepaid,68,1569,Unpaid,33,1154,24.416
CUST8514,Vi,Prepaid,40,1703,Paid,99,999,63.396
CUST8515,Vi,Prepaid,70,484,Paid,85,1246,55.984
CUST8516,Airtel,Postpaid,43,1994,Paid,49,1823,36.692
CUST8517,Vi,Postpaid,57,367,Unpaid,66,2536,49.744
CUST8518,BSNL,Postpaid,57,1380,Paid,68,3185,53.54
CUST8519,BSNL,Postpaid,6,1014,Unpaid,72,4360,60.64
CUST8520,BSNL,Prepaid,46,1255,Paid,95,2334,66.336
CUST8521,BSNL,Prepaid,60,836,Unpaid,72,2438,52.952
CUST8522,Vi,Prepaid,47,809,Unpaid,24,39,14.556
CUST8523,Jio,Postpaid,13,842,Paid,33,4942,39.568
CUST8524,Vi,Postpaid,30,1677,Unpaid,76,4292,62.768
CUST8525,Airtel,Postpaid,6,1773,Unpaid,84,3094,62.775999999999996
CUST8526,Airtel,Prepaid,7,792,Unpaid,18,4553,29.012
CUST8527,Jio,Postpaid,58,634,Unpaid,18,537,12.947999999999999
CUST8528,Vi,Postpaid,43,1133,Unpaid,4,4942,22.168
CUST8529,Vi,Prepaid,21,1341,Unpaid,18,3663,25.451999999999998
CUST8530,BSNL,Postpaid,43,539,Unpaid,5,640,5.5600000000000005
CUST8531,Jio,Prepaid,57,1682,Paid,62,541,39.364
CUST8532,BSNL,Prepaid,49,1378,Paid,41,4370,42.08
CUST8533,BSNL,Prepaid,22,933,Paid,58,2195,43.58
CUST8534,BSNL,Prepaid,47,596,Unpaid,11,3380,20.119999999999997
CUST8535,Vi,Postpaid,17,1262,Paid,40,624,26.496000000000002
CUST8536,Vi,Postpaid,58,1591,Paid,18,3889,26.356
CUST8537,BSNL,Postpaid,68,356,Paid,73,4651,62.403999999999996
CUST8538,Airtel,Postpaid,69,796,Unpaid,84,3386,63.944
CUST8539,Airtel,Prepaid,36,1479,Paid,60,2800,47.2
CUST8540,BSNL,Postpaid,15,1159,Paid,7,4163,20.852
CUST8541,Jio,Postpaid,40,839,Unpaid,28,4441,34.564
CUST8542,BSNL,Postpaid,8,1879,Unpaid,41,1904,32.216
CUST8543,Jio,Prepaid,67,1927,Unpaid,84,3045,62.58
CUST8544,Vi,Prepaid,15,976,Unpaid,32,3814,34.456
CUST8545,Airtel,Postpaid,7,1355,Unpaid,18,3601,25.204
CUST8546,Airtel,Postpaid,15,398,Unpaid,65,3218,51.872
CUST8547,Jio,Prepaid,26,1444,Unpaid,83,2620,60.28
CUST8548,Airtel,Prepaid,29,1653,Unpaid,61,1968,44.472
CUST8549,Jio,Postpaid,11,1910,Unpaid,6,377,5.108
CUST8550,Vi,Postpaid,20,923,Unpaid,80,4879,67.516
CUST8551,BSNL,Postpaid,71,1616,Paid,92,3733,70.13199999999999
CUST8552,Vi,Prepaid,57,1704,Unpaid,53,721,34.684
CUST8553,Jio,Prepaid,58,506,Paid,96,2183,66.332
CUST8554,Vi,Prepaid,31,1913,Paid,52,2156,39.824
CUST8555,Jio,Prepaid,20,521,Paid,24,3127,26.908
CUST8556,Vi,Prepaid,41,602,Unpaid,77,4313,63.452
CUST8557,Jio,Postpaid,62,862,Paid,90,3247,66.988
CUST8558,Airtel,Prepaid,8,1582,Unpaid,87,1133,56.732
CUST8559,BSNL,Prepaid,60,1926,Unpaid,23,580,16.119999999999997
CUST8560,Vi,Prepaid,42,255,Unpaid,43,952,29.608
CUST8561,Jio,Postpaid,2,1633,Unpaid,28,3486,30.744
CUST8562,Vi,Postpaid,44,393,Unpaid,70,3376,55.504000000000005
CUST8563,BSNL,Postpaid,3,1293,Paid,48,4354,46.215999999999994
CUST8564,Jio,Postpaid,23,983,Unpaid,63,3888,53.352
CUST8565,Vi,Postpaid,8,1196,Paid,48,133,29.331999999999997
CUST8566,Vi,Prepaid,25,1574,Unpaid,51,2898,42.192
CUST8567,Airtel,Postpaid,12,1680,Unpaid,88,2458,62.632
CUST8568,BSNL,Postpaid,37,586,Unpaid,55,1900,40.6
CUST8569,Airtel,Prepaid,31,1864,Paid,88,4248,69.792
CUST8570,Vi,Prepaid,64,1705,Paid,81,1076,52.904
CUST8571,BSNL,Prepaid,51,812,Unpaid,20,4962,31.848000000000003
CUST8572,Vi,Prepaid,62,575,Paid,39,3247,36.388
CUST8573,BSNL,Prepaid,42,596,Unpaid,16,2928,21.311999999999998
CUST8574,Airtel,Prepaid,69,1649,Paid,2,1742,8.168000000000001
CUST8575,Airtel,Prepaid,37,769,Paid,67,721,43.083999999999996
CUST8576,Airtel,Prepaid,19,693,Unpaid,20,3815,27.259999999999998
CUST8577,Jio,Postpaid,16,1373,Unpaid,52,3730,46.12
CUST8578,Airtel,Prepaid,38,1408,Unpaid,58,1947,42.587999999999994
CUST8579,Jio,Postpaid,29,1729,Unpaid,83,349,51.196
CUST8580,Vi,Prepaid,53,1204,Paid,7,3953,20.012
CUST8581,Vi,Prepaid,35,1935,Unpaid,96,928,61.312
CUST8582,Airtel,Prepaid,10,1729,Unpaid,2,2069,9.475999999999999
CUST8583,Airtel,Postpaid,58,1286,Paid,12,2898,18.792
CUST8584,Airtel,Postpaid,50,1781,Unpaid,43,2211,34.644000000000005
CUST8585,Jio,Postpaid,8,1302,Paid,72,1056,47.42399999999999
CUST8586,Airtel,Postpaid,6,1178,Paid,76,661,48.244
CUST8587,Vi,Prepaid,40,1394,Unpaid,77,258,47.232
CUST8588,BSNL,Prepaid,30,1653,Unpaid,74,1097,48.788
CUST8589,Vi,Prepaid,2,1919,Unpaid,59,1724,42.296
CUST8590,Vi,Postpaid,8,1061,Paid,27,2892,27.768
CUST8591,BSNL,Postpaid,15,680,Paid,85,44,51.176
CUST8592,Vi,Postpaid,23,781,Unpaid,56,2283,42.732
CUST8593,BSNL,Prepaid,8,1634,Unpaid,45,3982,42.928000000000004
CUST8594,Jio,Postpaid,68,1928,Paid,57,1162,38.848
CUST8595,Jio,Prepaid,24,1894,Unpaid,95,3963,72.852
CUST8596,Vi,Postpaid,51,321,Paid,84,806,53.623999999999995
CUST8597,Airtel,Postpaid,38,972,Unpaid,65,3622,53.488
CUST8598,BSNL,Prepaid,66,1414,Paid,45,1223,31.892
CUST8599,Airtel,Prepaid,64,489,Paid,29,702,20.208
CUST8600,Vi,Prepaid,16,880,Paid,79,315,48.66
CUST8601,Airtel,Postpaid,17,1589,Paid,20,1623,18.492
CUST8602,Jio,Prepaid,51,1247,Unpaid,90,3659,68.636
CUST8603,Vi,Postpaid,32,1187,Unpaid,17,1102,14.608
CUST8604,Vi,Prepaid,27,1192,Paid,66,3266,52.664
CUST8605,Vi,Postpaid,4,901,Unpaid,67,1058,44.431999999999995
CUST8606,BSNL,Postpaid,48,1097,Paid,49,949,33.196
CUST8607,Jio,Prepaid,51,1241,Unpaid,38,3463,36.652
CUST8608,Jio,Postpaid,7,1272,Paid,51,206,31.424
CUST8609,Vi,Prepaid,59,456,Paid,2,3505,15.219999999999999
CUST8610,Airtel,Postpaid,37,1556,Unpaid,7,4909,23.836000000000002
CUST8611,BSNL,Postpaid,32,1109,Unpaid,25,4377,32.508
CUST8612,BSNL,Postpaid,30,1350,Paid,38,3142,35.368
CUST8613,Vi,Postpaid,31,686,Paid,70,3650,56.6
CUST8614,Vi,Postpaid,46,568,Paid,80,2405,57.62
CUST8615,Jio,Prepaid,60,836,Paid,71,2619,53.076
CUST8616,Jio,Postpaid,57,1874,Paid,44,2162,35.048
CUST8617,Airtel,Postpaid,1,224,Unpaid,52,4503,49.212
CUST8618,BSNL,Postpaid,56,1046,Paid,64,4720,57.28
CUST8619,Jio,Prepaid,48,1658,Paid,60,4951,55.804
CUST8620,Vi,Prepaid,54,1155,Unpaid,60,3062,48.248
CUST8621,Jio,Prepaid,25,1193,Paid,35,3987,36.948
CUST8622,Airtel,Postpaid,52,1077,Paid,91,1347,59.988
CUST8623,BSNL,Postpaid,19,1094,Unpaid,41,2748,35.592
CUST8624,Airtel,Postpaid,25,535,Paid,34,3688,35.152
CUST8625,Vi,Prepaid,70,1091,Unpaid,34,614,22.855999999999998
CUST8626,Jio,Postpaid,51,656,Unpaid,65,710,41.84
CUST8627,Airtel,Prepaid,67,380,Paid,56,2424,43.296
CUST8628,Airtel,Postpaid,47,1066,Paid,53,2523,41.891999999999996
CUST8629,Jio,Prepaid,17,448,Paid,95,842,60.368
CUST8630,Vi,Prepaid,53,785,Unpaid,80,3693,62.772
CUST8631,Vi,Prepaid,15,646,Unpaid,9,187,6.148
CUST8632,BSNL,Postpaid,26,786,Paid,67,1503,46.211999999999996
CUST8633,BSNL,Prepaid,42,1181,Paid,53,4893,51.372
CUST8634,Airtel,Postpaid,28,1125,Paid,89,4995,73.38
CUST8635,Jio,Postpaid,2,1767,Paid,37,4200,39.0
CUST8636,Airtel,Postpaid,62,1367,Paid,65,72,39.288
CUST8637,Vi,Prepaid,65,213,Unpaid,52,1968,39.072
CUST8638,Airtel,Postpaid,4,244,Paid,46,2165,36.26
CUST8639,BSNL,Prepaid,34,1460,Paid,6,2472,13.488
CUST8640,Vi,Postpaid,36,1780,Unpaid,1,1122,5.088
CUST8641,Jio,Postpaid,58,586,Unpaid,7,4996,24.184
CUST8642,Jio,Prepaid,7,1081,Unpaid,40,2310,33.24
CUST8643,Airtel,Prepaid,56,1045,Paid,76,60,45.84
CUST8644,Jio,Prepaid,61,557,Paid,60,1722,42.888
CUST8645,BSNL,Prepaid,30,914,Paid,45,4098,43.391999999999996
CUST8646,BSNL,Postpaid,51,1041,Unpaid,26,2858,27.032
CUST8647,Airtel,Postpaid,55,836,Paid,84,2985,62.339999999999996
CUST8648,Airtel,Prepaid,12,1101,Paid,33,1870,27.28
CUST8649,BSNL,Prepaid,18,1962,Paid,65,4281,56.124
CUST8650,Airtel,Prepaid,43,961,Paid,59,1310,40.64
CUST8651,Airtel,Postpaid,66,1518,Paid,75,2865,56.46
CUST8652,BSNL,Prepaid,11,997,Paid,82,4067,65.46799999999999
CUST8653,Vi,Prepaid,69,1837,Unpaid,2,2569,11.476
CUST8654,Vi,Prepaid,53,1548,Paid,84,1140,54.96
CUST8655,Jio,Postpaid,34,1469,Unpaid,84,524,52.495999999999995
CUST8656,Jio,Postpaid,65,1041,Paid,27,2836,27.544
CUST8657,BSNL,Postpaid,66,588,Paid,74,3129,56.916
CUST8658,Airtel,Prepaid,71,838,Unpaid,80,2151,56.604
CUST8659,BSNL,Postpaid,51,1292,Unpaid,68,1760,47.839999999999996
CUST8660,Jio,Postpaid,66,1614,Paid,78,4993,66.77199999999999
CUST8661,BSNL,Prepaid,68,402,Unpaid,94,1682,63.128
CUST8662,Airtel,Prepaid,31,759,Paid,74,2722,55.288
CUST8663,Jio,Postpaid,15,774,Unpaid,45,487,28.948
CUST8664,Vi,Postpaid,27,610,Unpaid,50,4046,46.184
CUST8665,Jio,Prepaid,64,948,Unpaid,23,2903,25.412
CUST8666,Vi,Postpaid,58,1463,Paid,12,3497,21.188000000000002
CUST8667,BSNL,Prepaid,23,1157,Unpaid,56,664,36.256
CUST8668,Jio,Postpaid,19,797,Paid,63,1338,43.152
CUST8669,BSNL,Postpaid,26,1136,Unpaid,53,1564,38.056
CUST8670,Airtel,Prepaid,38,1932,Paid,80,3107,60.428000000000004
CUST8671,BSNL,Prepaid,3,1542,Paid,44,570,28.68
CUST8672,BSNL,Postpaid,23,940,Unpaid,82,4697,67.988
CUST8673,BSNL,Prepaid,22,942,Paid,61,2911,48.244
CUST8674,Jio,Postpaid,11,457,Unpaid,25,1948,22.792
CUST8675,Vi,Prepaid,61,500,Paid,69,2943,53.172
CUST8676,Vi,Postpaid,71,1193,Paid,94,3978,72.312
CUST8677,Jio,Prepaid,71,1221,Unpaid,59,3494,49.376
CUST8678,Airtel,Prepaid,27,1388,Unpaid,8,2125,13.3
CUST8679,Jio,Prepaid,50,1212,Unpaid,33,1938,27.552
CUST8680,BSNL,Postpaid,56,1337,Paid,19,777,14.508000000000001
CUST8681,Jio,Prepaid,33,392,Paid,12,994,11.176
CUST8682,BSNL,Postpaid,51,1157,Paid,28,254,17.816000000000003
CUST8683,BSNL,Postpaid,34,1052,Unpaid,48,4657,47.428
CUST8684,Jio,Prepaid,33,1274,Unpaid,90,4144,70.576
CUST8685,Jio,Prepaid,17,874,Unpaid,89,3919,69.076
CUST8686,BSNL,Prepaid,24,1344,Paid,12,3393,20.772
CUST8687,Vi,Prepaid,31,863,Paid,79,2315,56.66
CUST8688,BSNL,Prepaid,51,979,Paid,44,3311,39.644
CUST8689,BSNL,Prepaid,15,306,Paid,67,1941,47.964
CUST8690,BSNL,Prepaid,71,1012,Unpaid,2,682,3.928
