customer_id,operator,plan_type,tenure
CUST7998,Vi,Postpaid,45
CUST7999,Vi,Postpaid,63
CUST8000,Vi,Prepaid,42
CUST8001,Vi,Postpaid,35
CUST8002,BSNL,Prepaid,67
CUST8003,Airtel,Prepaid,66
CUST8004,BSNL,Prepaid,19
CUST8005,Jio,Postpaid,23
CUST8006,BSNL,Postpaid,58
CUST8007,Airtel,Prepaid,12
CUST8008,Airtel,Postpaid,69
CUST8009,BSNL,Postpaid,26
CUST8010,BSNL,Postpaid,65
CUST8011,BSNL,Postpaid,57
CUST8012,Vi,Postpaid,53
CUST8013,Jio,Postpaid,2
CUST8014,Airtel,Prepaid,65
CUST8015,Jio,Postpaid,10
CUST8016,Jio,Postpaid,31
CUST8017,Airtel,Postpaid,17
CUST8018,Vi,Postpaid,4
CUST8019,Jio,Prepaid,67
CUST8020,BSNL,Postpaid,49
CUST8021,Vi,Prepaid,59
CUST8022,Airtel,Prepaid,28
CUST8023,Jio,Postpaid,16
CUST8024,Vi,Postpaid,22
CUST8025,Vi,Postpaid,19
CUST8026,Airtel,Postpaid,20
CUST8027,BSNL,Prepaid,66
CUST8028,Jio,Postpaid,64
CUST8029,Jio,Prepaid,30
CUST8030,Vi,Postpaid,38
CUST8031,Vi,Postpaid,33
CUST8032,Airtel,Postpaid,57
CUST8033,BSNL,Postpaid,1
CUST8034,Vi,Prepaid,19
CUST8035,Airtel,Prepaid,64
CUST8036,Airtel,Postpaid,6
CUST8037,Airtel,Prepaid,9
CUST8038,Vi,Postpaid,7
CUST8039,BSNL,Prepaid,38
CUST8040,Jio,Prepaid,39
CUST8041,Jio,Postpaid,53
CUST8042,Vi,Postpaid,12
CUST8043,Jio,Postpaid,71
CUST8044,Airtel,Prepaid,13
CUST8045,Jio,Postpaid,18
CUST8046,Airtel,Prepaid,33
CUST8047,Vi,Prepaid,17
CUST8048,Vi,Prepaid,8
CUST8049,Jio,Postpaid,31
CUST8050,Vi,Postpaid,50
CUST8051,Jio,Postpaid,62
CUST8052,Jio,Postpaid,10
CUST8053,Jio,Postpaid,70
CUST8054,Jio,Postpaid,71
CUST8055,Airtel,Prepaid,56
CUST8056,Airtel,Postpaid,5
CUST8057,Vi,Prepaid,41
CUST8058,Jio,Prepaid,15
CUST8059,Vi,Postpaid,38
CUST8060,Airtel,Postpaid,11
CUST8061,Jio,Postpaid,51
CUST8062,Airtel,Prepaid,51
CUST8063,Jio,Postpaid,47
CUST8064,Vi,Prepaid,71
CUST8065,Jio,Postpaid,54
CUST8066,BSNL,Postpaid,30
CUST8067,Jio,Postpaid,42
CUST8068,Vi,Postpaid,3
CUST8069,Jio,Postpaid,48
CUST8070,Jio,Prepaid,30
CUST8071,Airtel,Prepaid,71
CUST8072,BSNL,Postpaid,40
CUST8073,BSNL,Prepaid,62
CUST8074,Vi,Prepaid,55
CUST8075,Airtel,Prepaid,41
CUST8076,BSNL,Postpaid,67
CUST8077,BSNL,Prepaid,45
CUST8078,Vi,Prepaid,14
CUST8079,BSNL,Prepaid,71
CUST8080,Airtel,Prepaid,5
CUST8081,Vi,Prepaid,64
CUST8082,Vi,Postpaid,46
CUST8083,Vi,Postpaid,41
CUST8084,Airtel,Postpaid,31
CUST8085,Vi,Prepaid,1
CUST8086,Jio,Postpaid,51
CUST8087,Jio,Postpaid,8
CUST8088,Jio,Postpaid,69
CUST8089,BSNL,Postpaid,30
CUST8090,BSNL,Prepaid,52
CUST8091,Vi,Postpaid,58
CUST8092,Jio,Prepaid,38
CUST8093,Vi,Postpaid,36
CUST8094,Vi,Postpaid,26
CUST8095,Jio,Postpaid,71
CUST8096,Airtel,Postpaid,9
CUST8097,Jio,Postpaid,68
CUST8098,BSNL,Postpaid,9
CUST8099,BSNL,Prepaid,37
CUST8100,Vi,Prepaid,55
CUST8101,BSNL,Prepaid,44
CUST8102,BSNL,Postpaid,9
CUST8103,BSNL,Postpaid,6
CUST8104,Vi,Postpaid,40
CUST8105,Airtel,Postpaid,12
CUST8106,BSNL,Prepaid,57
CUST8107,BSNL,Prepaid,45
CUST8108,BSNL,Postpaid,24
CUST8109,Airtel,Prepaid,47
CUST8110,Jio,Postpaid,70
CUST8111,Vi,Postpaid,27
CUST8112,Jio,Postpaid,39
CUST8113,Vi,Postpaid,43
CUST8114,Airtel,Postpaid,59
CUST8115,Airtel,Postpaid,55
CUST8116,Vi,Prepaid,19
CUST8117,BSNL,Prepaid,48
CUST8118,Jio,Postpaid,46
CUST8119,Vi,Postpaid,24
CUST8120,Airtel,Postpaid,27
CUST8121,Vi,Postpaid,19
CUST8122,Vi,Prepaid,71
CUST8123,Airtel,Postpaid,25
CUST8124,Vi,Postpaid,70
CUST8125,Jio,Postpaid,24
CUST8126,BSNL,Postpaid,52
CUST8127,Jio,Postpaid,30
CUST8128,Jio,Postpaid,2
CUST8129,Vi,Postpaid,66
CUST8130,BSNL,Postpaid,2
CUST8131,Jio,Postpaid,18
CUST8132,Vi,Postpaid,7
CUST8133,BSNL,Postpaid,55
CUST8134,BSNL,Postpaid,62
CUST8135,Vi,Postpaid,39
CUST8136,BSNL,Prepaid,64
CUST8137,BSNL,Prepaid,19
CUST8138,Jio,Prepaid,6
CUST8139,Vi,Prepaid,23
CUST8140,Airtel,Postpaid,65
CUST8141,Airtel,Prepaid,61
CUST8142,Vi,Postpaid,20
CUST8143,Vi,Postpaid,13
CUST8144,Airtel,Prepaid,48
CUST8145,Jio,Postpaid,42
CUST8146,Jio,Postpaid,8
CUST8147,BSNL,Postpaid,62
CUST8148,Jio,Prepaid,69
CUST8149,Airtel,Postpaid,21
CUST8150,Airtel,Prepaid,53
CUST8151,Jio,Postpaid,67
CUST8152,BSNL,Prepaid,9
CUST8153,BSNL,Postpaid,71
CUST8154,Airtel,Postpaid,61
CUST8155,Jio,Prepaid,62
CUST8156,Vi,Prepaid,9
CUST8157,Airtel,Prepaid,17
CUST8158,BSNL,Postpaid,14
CUST8159,Jio,Prepaid,12
CUST8160,Airtel,Postpaid,36
CUST8161,Airtel,Postpaid,49
CUST8162,Airtel,Prepaid,18
CUST8163,Airtel,Prepaid,59
CUST8164,Jio,Postpaid,5
CUST8165,Vi,Postpaid,39
CUST8166,Airtel,Prepaid,53
CUST8167,Jio,Prepaid,23
CUST8168,Jio,Postpaid,64
CUST8169,Jio,Postpaid,66
CUST8170,BSNL,Prepaid,12
CUST8171,BSNL,Prepaid,3
CUST8172,Airtel,Prepaid,56
CUST8173,Jio,Postpaid,23
CUST8174,Airtel,Prepaid,52
CUST8175,Jio,Postpaid,11
CUST8176,Vi,Prepaid,61
CUST8177,Jio,Prepaid,58
CUST8178,BSNL,Prepaid,12
CUST8179,BSNL,Prepaid,58
CUST8180,Airtel,Prepaid,37
CUST8181,Jio,Postpaid,31
CUST8182,BSNL,Postpaid,41
CUST8183,BSNL,Postpaid,36
CUST8184,BSNL,Prepaid,19
CUST8185,Jio,Postpaid,19
CUST8186,Airtel,Postpaid,24
CUST8187,Vi,Prepaid,12
CUST8188,BSNL,Postpaid,47
CUST8189,BSNL,Postpaid,28
CUST8190,Jio,Postpaid,66
CUST8191,Vi,Prepaid,68
CUST8192,Airtel,Prepaid,8
CUST8193,Jio,Postpaid,1
CUST8194,Vi,Postpaid,35
CUST8195,BSNL,Postpaid,31
CUST8196,Airtel,Prepaid,12
CUST8197,Airtel,Prepaid,40
CUST8198,Vi,Postpaid,12
CUST8199,Jio,Prepaid,30
CUST8200,Airtel,Prepaid,55
CUST8201,Vi,Prepaid,3
CUST8202,Airtel,Prepaid,16
CUST8203,Airtel,Prepaid,2
CUST8204,BSNL,Postpaid,32
CUST8205,Jio,Prepaid,27
CUST8206,Jio,Postpaid,65
CUST8207,Jio,Prepaid,28
CUST8208,Jio,Prepaid,15
CUST8209,Jio,Postpaid,35
CUST8210,Airtel,Prepaid,43
CUST8211,Airtel,Prepaid,35
CUST8212,BSNL,Prepaid,1
CUST8213,Airtel,Prepaid,4
CUST8214,Airtel,Prepaid,43
CUST8215,Jio,Prepaid,15
CUST8216,BSNL,Prepaid,26
CUST8217,BSNL,Postpaid,70
CUST8218,Airtel,Postpaid,55
CUST8219,Jio,Prepaid,36
CUST8220,Vi,Postpaid,46
CUST8221,Airtel,Postpaid,22
CUST8222,Jio,Postpaid,26
CUST8223,Jio,Prepaid,40
CUST8224,Jio,Prepaid,10
CUST8225,Vi,Postpaid,31
CUST8226,Airtel,Postpaid,70
CUST8227,Jio,Prepaid,33
CUST8228,Vi,Prepaid,35
CUST8229,Vi,Postpaid,47
CUST8230,Jio,Prepaid,26
CUST8231,Vi,Prepaid,33
CUST8232,BSNL,Postpaid,56
CUST8233,Vi,Postpaid,54
CUST8234,BSNL,Postpaid,49
CUST8235,BSNL,Prepaid,12
CUST8236,BSNL,Prepaid,1
CUST8237,Jio,Postpaid,71
CUST8238,Jio,Postpaid,35
CUST8239,BSNL,Postpaid,10
CUST8240,Vi,Prepaid,70
CUST8241,Vi,Prepaid,1
CUST8242,Vi,Postpaid,14
CUST8243,BSNL,Postpaid,5
CUST8244,Airtel,Postpaid,44
CUST8245,Airtel,Postpaid,48
CUST8246,Jio,Prepaid,49
CUST8247,Jio,Postpaid,44
CUST8248,Jio,Postpaid,38
CUST8249,Airtel,Postpaid,17
CUST8250,Jio,Postpaid,29
CUST8251,Jio,Postpaid,37
CUST8252,BSNL,Postpaid,66
CUST8253,BSNL,Postpaid,53
CUST8254,Vi,Prepaid,39
CUST8255,Jio,Prepaid,38
CUST8256,Vi,Postpaid,38
CUST8257,Jio,Postpaid,15
CUST8258,Vi,Postpaid,27
CUST8259,BSNL,Postpaid,4
CUST8260,BSNL,Prepaid,4
CUST8261,Airtel,Postpaid,29
CUST8262,BSNL,Postpaid,59
CUST8263,BSNL,Postpaid,7
CUST8264,Vi,Prepaid,38
CUST8265,Airtel,Prepaid,30
CUST8266,Vi,Postpaid,36
CUST8267,Vi,Postpaid,22
CUST8268,Airtel,Postpaid,17
CUST8269,Airtel,Postpaid,49
CUST8270,Jio,Postpaid,27
CUST8271,BSNL,Prepaid,31
CUST8272,BSNL,Postpaid,33
CUST8273,BSNL,Prepaid,22
CUST8274,BSNL,Prepaid,56
CUST8275,Airtel,Postpaid,11
CUST8276,Vi,Postpaid,34
CUST8277,BSNL,Postpaid,35
CUST8278,Jio,Prepaid,10
CUST8279,Airtel,Postpaid,2
CUST8280,BSNL,Prepaid,68
CUST8281,Jio,Postpaid,4
CUST8282,Vi,Prepaid,45
CUST8283,Jio,Prepaid,61
CUST8284,Airtel,Prepaid,11
CUST8285,Vi,Prepaid,44
CUST8286,Vi,Postpaid,57
CUST8287,Vi,Postpaid,17
CUST8288,BSNL,Prepaid,60
CUST8289,Vi,Postpaid,66
CUST8290,BSNL,Prepaid,30
CUST8291,Jio,Prepaid,60
CUST8292,Vi,Prepaid,61
CUST8293,Jio,Postpaid,26
CUST8294,Vi,Postpaid,58
CUST8295,Airtel,Postpaid,20
CUST8296,Jio,Postpaid,56
CUST8297,Airtel,Prepaid,71
CUST8298,Airtel,Postpaid,71
CUST8299,Airtel,Postpaid,31
CUST8300,BSNL,Prepaid,17
CUST8301,Vi,Prepaid,2
CUST8302,Jio,Postpaid,45
CUST8303,BSNL,Postpaid,33
CUST8304,Airtel,Postpaid,18
CUST8305,Airtel,Postpaid,67
CUST8306,BSNL,Prepaid,57
CUST8307,Jio,Prepaid,62
CUST8308,Jio,Prepaid,38
CUST8309,Jio,Postpaid,27
CUST8310,Vi,Postpaid,27
CUST8311,BSNL,Prepaid,43
CUST8312,BSNL,Prepaid,39
CUST8313,Vi,Postpaid,37
CUST8314,BSNL,Postpaid,39
CUST8315,Vi,Postpaid,41
CUST8316,BSNL,Prepaid,39
CUST8317,BSNL,Prepaid,67
CUST8318,Airtel,Postpaid,28
CUST8319,Vi,Postpaid,41
CUST8320,Airtel,Prepaid,6
CUST8321,Airtel,Prepaid,54
CUST8322,Airtel,Prepaid,11
CUST8323,Jio,Prepaid,23
CUST8324,BSNL,Prepaid,31
CUST8325,Vi,Prepaid,42
CUST8326,Jio,Prepaid,25
CUST8327,Airtel,Postpaid,57
CUST8328,Jio,Postpaid,32
CUST8329,Airtel,Postpaid,22
CUST8330,Airtel,Postpaid,67
CUST8331,BSNL,Postpaid,23
CUST8332,BSNL,Postpaid,12
CUST8333,BSNL,Postpaid,65
CUST8334,Airtel,Postpaid,38
CUST8335,BSNL,Prepaid,66
CUST8336,BSNL,Postpaid,53
CUST8337,Vi,Postpaid,44
CUST8338,Jio,Prepaid,55
CUST8339,Airtel,Postpaid,24
CUST8340,Jio,Postpaid,29
CUST8341,Jio,Postpaid,40
CUST8342,Jio,Postpaid,14
CUST8343,BSNL,Prepaid,41
CUST8344,Airtel,Postpaid,25
CUST8345,Vi,Prepaid,39
CUST8346,Jio,Prepaid,18
CUST8347,BSNL,Postpaid,44
CUST8348,Airtel,Postpaid,47
CUST8349,Vi,Postpaid,50
CUST8350,Airtel,Prepaid,63
CUST8351,Vi,Postpaid,7
CUST8352,Jio,Prepaid,13
CUST8353,Jio,Postpaid,10
CUST8354,BSNL,Prepaid,17
CUST8355,BSNL,Postpaid,1
CUST8356,Airtel,Prepaid,57
CUST8357,Airtel,Postpaid,10
CUST8358,Jio,Prepaid,13
CUST8359,Airtel,Prepaid,47
CUST8360,Jio,Prepaid,47
CUST8361,Airtel,Prepaid,58
CUST8362,Vi,Prepaid,63
CUST8363,Vi,Prepaid,18
CUST8364,Jio,Postpaid,58
CUST8365,Jio,Postpaid,5
CUST8366,BSNL,Prepaid,60
CUST8367,Jio,Prepaid,71
CUST8368,Jio,Prepaid,5
CUST8369,Vi,Postpaid,48
CUST8370,BSNL,Prepaid,31
CUST8371,Jio,Prepaid,38
CUST8372,Jio,Postpaid,52
CUST8373,Vi,Prepaid,54
CUST8374,Vi,Prepaid,68
CUST8375,Vi,Prepaid,9
CUST8376,Airtel,Prepaid,19
CUST8377,Vi,Prepaid,58
CUST8378,Vi,Prepaid,11
CUST8379,Vi,Postpaid,17
CUST8380,BSNL,Prepaid,54
CUST8381,Vi,Postpaid,26
CUST8382,Vi,Postpaid,7
CUST8383,BSNL,Prepaid,25
CUST8384,Vi,Prepaid,51
CUST8385,BSNL,Prepaid,34
CUST8386,Jio,Postpaid,69
CUST8387,Airtel,Prepaid,23
CUST8388,BSNL,Prepaid,46
CUST8389,BSNL,Prepaid,35
CUST8390,Jio,Postpaid,32
CUST8391,Airtel,Postpaid,60
CUST8392,BSNL,Prepaid,49
CUST8393,Vi,Prepaid,54
CUST8394,Airtel,Prepaid,56
CUST8395,Jio,Prepaid,8
CUST8396,Airtel,Prepaid,16
CUST8397,Airtel,Postpaid,59
CUST8398,Vi,Postpaid,62
CUST8399,Vi,Prepaid,70
CUST8400,Jio,Prepaid,57
CUST8401,Airtel,Prepaid,20
CUST8402,Airtel,Postpaid,50
CUST8403,BSNL,Prepaid,47
CUST8404,Jio,Postpaid,54
CUST8405,Vi,Postpaid,14
CUST8406,Airtel,Postpaid,64
CUST8407,Vi,Postpaid,36
CUST8408,BSNL,Prepaid,27
CUST8409,Vi,Postpaid,29
CUST8410,Jio,Prepaid,64
CUST8411,BSNL,Prepaid,29
CUST8412,Vi,Postpaid,15
CUST8413,BSNL,Postpaid,29
CUST8414,Vi,Prepaid,29
CUST8415,Vi,Postpaid,70
CUST8416,BSNL,Prepaid,45
CUST8417,BSNL,Postpaid,1
CUST8418,BSNL,Postpaid,34
CUST8419,Jio,Prepaid,28
CUST8420,Airtel,Prepaid,54
CUST8421,BSNL,Postpaid,14
CUST8422,BSNL,Postpaid,61
CUST8423,Jio,Prepaid,55
CUST8424,Airtel,Prepaid,16
CUST8425,Airtel,Postpaid,55
CUST8426,Vi,Prepaid,55
CUST8427,Jio,Prepaid,40
CUST8428,Airtel,Postpaid,51
CUST8429,BSNL,Prepaid,39
CUST8430,Vi,Prepaid,55
CUST8431,Vi,Prepaid,17
CUST8432,Vi,Postpaid,17
CUST8433,Jio,Postpaid,64
CUST8434,Jio,Prepaid,27
CUST8435,Vi,Postpaid,56
CUST8436,Airtel,Postpaid,22
CUST8437,Airtel,Postpaid,16
CUST8438,Vi,Postpaid,62
CUST8439,BSNL,Prepaid,12
CUST8440,Jio,Postpaid,1
CUST8441,BSNL,Postpaid,49
CUST8442,Airtel,Postpaid,25
CUST8443,Airtel,Prepaid,60
CUST8444,BSNL,Postpaid,59
CUST8445,Airtel,Postpaid,34
CUST8446,Airtel,Postpaid,55
CUST8447,BSNL,Postpaid,30
CUST8448,Jio,Postpaid,34
CUST8449,BSNL,Prepaid,13
CUST8450,Vi,Prepaid,45
CUST8451,Airtel,Postpaid,55
CUST8452,BSNL,Prepaid,50
CUST8453,Vi,Postpaid,41
CUST8454,Vi,Postpaid,64
CUST8455,BSNL,Prepaid,6
CUST8456,Jio,Postpaid,60
CUST8457,Jio,Postpaid,61
CUST8458,Jio,Postpaid,58
CUST8459,BSNL,Postpaid,4
CUST8460,Airtel,Postpaid,14
CUST8461,Vi,Prepaid,2
CUST8462,Airtel,Prepaid,60
CUST8463,Vi,Postpaid,2
CUST8464,Jio,Postpaid,37
CUST8465,Vi,Prepaid,9
CUST8466,Airtel,Prepaid,13
CUST8467,BSNL,Postpaid,25
CUST8468,Vi,Postpaid,67
CUST8469,Jio,Prepaid,27
CUST8470,Vi,Postpaid,46
CUST8471,Vi,Prepaid,51
CUST8472,BSNL,Postpaid,7
CUST8473,BSNL,Prepaid,7
CUST8474,BSNL,Postpaid,45
CUST8475,Airtel,Prepaid,9
CUST8476,Jio,Postpaid,56
CUST8477,Jio,Prepaid,64
CUST8478,Airtel,Prepaid,38
CUST8479,Jio,Prepaid,5
CUST8480,Vi,Prepaid,44
CUST8481,Airtel,Prepaid,55
CUST8482,Airtel,Prepaid,12
CUST8483,Vi,Postpaid,47
CUST8484,Jio,Postpaid,55
CUST8485,Jio,Postpaid,31
CUST8486,Vi,Prepaid,50
CUST8487,Jio,Prepaid,6
CUST8488,Jio,Postpaid,42
CUST8489,Airtel,Prepaid,9
CUST8490,Vi,Prepaid,51
CUST8491,Airtel,Postpaid,25
CUST8492,Vi,Prepaid,56
CUST8493,Airtel,Postpaid,40
CUST8494,BSNL,Prepaid,10
CUST8495,Airtel,Postpaid,22
CUST8496,BSNL,Prepaid,5
CUST8497,Airtel,Postpaid,47
CUST8498,Vi,Postpaid,10
CUST8499,Vi,Prepaid,5
CUST8500,BSNL,Postpaid,48
CUST8501,Airtel,Postpaid,10
CUST8502,Airtel,Postpaid,18
CUST8503,Vi,Postpaid,54
CUST8504,Vi,Prepaid,12
CUST8505,Airtel,Prepaid,68
CUST8506,Airtel,Prepaid,45
CUST8507,Jio,Postpaid,4
CUST8508,BSNL,Prepaid,57
CUST8509,Vi,Prepaid,63
CUST8510,Jio,Prepaid,29
CUST8511,Airtel,Postpaid,46
CUST8512,Jio,Postpaid,32
CUST8513,BSNL,Prepaid,68
CUST8514,Vi,Prepaid,40
CUST8515,Vi,Prepaid,70
CUST8516,Airtel,Postpaid,43
CUST8517,Vi,Postpaid,57
CUST8518,BSNL,Postpaid,57
CUST8519,BSNL,Postpaid,6
CUST8520,BSNL,Prepaid,46
CUST8521,BSNL,Prepaid,60
CUST8522,Vi,Prepaid,47
CUST8523,Jio,Postpaid,13
CUST8524,Vi,Postpaid,30
CUST8525,Airtel,Postpaid,6
CUST8526,Airtel,Prepaid,7
CUST8527,Jio,Postpaid,58
CUST8528,Vi,Postpaid,43
CUST8529,Vi,Prepaid,21
CUST8530,BSNL,Postpaid,43
CUST8531,Jio,Prepaid,57
CUST8532,BSNL,Prepaid,49
CUST8533,BSNL,Prepaid,22
CUST8534,BSNL,Prepaid,47
CUST8535,Vi,Postpaid,17
CUST8536,Vi,Postpaid,58
CUST8537,BSNL,Postpaid,68
CUST8538,Airtel,Postpaid,69
CUST8539,Airtel,Prepaid,36
CUST8540,BSNL,Postpaid,15
CUST8541,Jio,Postpaid,40
CUST8542,BSNL,Postpaid,8
CUST8543,Jio,Prepaid,67
CUST8544,Vi,Prepaid,15
CUST8545,Airtel,Postpaid,7
CUST8546,Airtel,Postpaid,15
CUST8547,Jio,Prepaid,26
CUST8548,Airtel,Prepaid,29
CUST8549,Jio,Postpaid,11
CUST8550,Vi,Postpaid,20
CUST8551,BSNL,Postpaid,71
CUST8552,Vi,Prepaid,57
CUST8553,Jio,Prepaid,58
CUST8554,Vi,Prepaid,31
CUST8555,Jio,Prepaid,20
CUST8556,Vi,Prepaid,41
CUST8557,Jio,Postpaid,62
CUST8558,Airtel,Prepaid,8
CUST8559,BSNL,Prepaid,60
CUST8560,Vi,Prepaid,42
CUST8561,Jio,Postpaid,2
CUST8562,Vi,Postpaid,44
CUST8563,BSNL,Postpaid,3
CUST8564,Jio,Postpaid,23
CUST8565,Vi,Postpaid,8
CUST8566,Vi,Prepaid,25
CUST8567,Airtel,Postpaid,12
CUST8568,BSNL,Postpaid,37
CUST8569,Airtel,Prepaid,31
CUST8570,Vi,Prepaid,64
CUST8571,BSNL,Prepaid,51
CUST8572,Vi,Prepaid,62
CUST8573,BSNL,Prepaid,42
CUST8574,Airtel,Prepaid,69
CUST8575,Airtel,Prepaid,37
CUST8576,Airtel,Prepaid,19
CUST8577,Jio,Postpaid,16
CUST8578,Airtel,Prepaid,38
CUST8579,Jio,Postpaid,29
CUST8580,Vi,Prepaid,53
CUST8581,Vi,Prepaid,35
CUST8582,Airtel,Prepaid,10
CUST8583,Airtel,Postpaid,58
CUST8584,Airtel,Postpaid,50
CUST8585,Jio,Postpaid,8
CUST8586,Airtel,Postpaid,6
CUST8587,Vi,Prepaid,40
CUST8588,BSNL,Prepaid,30
CUST8589,Vi,Prepaid,2
CUST8590,Vi,Postpaid,8
CUST8591,BSNL,Postpaid,15
CUST8592,Vi,Postpaid,23
CUST8593,BSNL,Prepaid,8
CUST8594,Jio,Postpaid,68
CUST8595,Jio,Prepaid,24
CUST8596,Vi,Postpaid,51
CUST8597,Airtel,Postpaid,38
CUST8598,BSNL,Prepaid,66
CUST8599,Airtel,Prepaid,64
CUST8600,Vi,Prepaid,16
CUST8601,Airtel,Postpaid,17
CUST8602,Jio,Prepaid,51
CUST8603,Vi,Postpaid,32
CUST8604,Vi,Prepaid,27
CUST8605,Vi,Postpaid,4
CUST8606,BSNL,Postpaid,48
CUST8607,Jio,Prepaid,51
CUST8608,Jio,Postpaid,7
CUST8609,Vi,Prepaid,59
CUST8610,Airtel,Postpaid,37
CUST8611,BSNL,Postpaid,32
CUST8612,BSNL,Postpaid,30
CUST8613,Vi,Postpaid,31
CUST8614,Vi,Postpaid,46
CUST8615,Jio,Prepaid,60
CUST8616,Jio,Postpaid,57
CUST8617,Airtel,Postpaid,1
CUST8618,BSNL,Postpaid,56
CUST8619,Jio,Prepaid,48
CUST8620,Vi,Prepaid,54
CUST8621,Jio,Prepaid,25
CUST8622,Airtel,Postpaid,52
CUST8623,BSNL,Postpaid,19
CUST8624,Airtel,Postpaid,25
CUST8625,Vi,Prepaid,70
CUST8626,Jio,Postpaid,51
CUST8627,Airtel,Prepaid,67
CUST8628,Airtel,Postpaid,47
CUST8629,Jio,Prepaid,17
CUST8630,Vi,Prepaid,53
CUST8631,Vi,Prepaid,15
CUST8632,BSNL,Postpaid,26
CUST8633,BSNL,Prepaid,42
CUST8634,Airtel,Postpaid,28
CUST8635,Jio,Postpaid,2
CUST8636,Airtel,Postpaid,62
CUST8637,Vi,Prepaid,65
CUST8638,Airtel,Postpaid,4
CUST8639,BSNL,Prepaid,34
CUST8640,Vi,Postpaid,36
CUST8641,Jio,Postpaid,58
CUST8642,Jio,Prepaid,7
CUST8643,Airtel,Prepaid,56
CUST8644,Jio,Prepaid,61
CUST8645,BSNL,Prepaid,30
CUST8646,BSNL,Postpaid,51
CUST8647,Airtel,Postpaid,55
CUST8648,Airtel,Prepaid,12
CUST8649,BSNL,Prepaid,18
CUST8650,Airtel,Prepaid,43
CUST8651,Airtel,Postpaid,66
CUST8652,BSNL,Prepaid,11
CUST8653,Vi,Prepaid,69
CUST8654,Vi,Prepaid,53
CUST8655,Jio,Postpaid,34
CUST8656,Jio,Postpaid,65
CUST8657,BSNL,Postpaid,66
CUST8658,Airtel,Prepaid,71
CUST8659,BSNL,Postpaid,51
CUST8660,Jio,Postpaid,66
CUST8661,BSNL,Prepaid,68
CUST8662,Airtel,Prepaid,31
CUST8663,Jio,Postpaid,15
CUST8664,Vi,Postpaid,27
CUST8665,Jio,Prepaid,64
CUST8666,Vi,Postpaid,58
CUST8667,BSNL,Prepaid,23
CUST8668,Jio,Postpaid,19
CUST8669,BSNL,Postpaid,26
CUST8670,Airtel,Prepaid,38
CUST8671,BSNL,Prepaid,3
CUST8672,BSNL,Postpaid,23
CUST8673,BSNL,Prepaid,22
CUST8674,Jio,Postpaid,11
CUST8675,Vi,Prepaid,61
CUST8676,Vi,Postpaid,71
CUST8677,Jio,Prepaid,71
CUST8678,Airtel,Prepaid,27
CUST8679,Jio,Prepaid,50
CUST8680,BSNL,Postpaid,56
CUST8681,Jio,Prepaid,33
CUST8682,BSNL,Postpaid,51
CUST8683,BSNL,Postpaid,34
CUST8684,Jio,Prepaid,33
CUST8685,Jio,Prepaid,17
CUST8686,BSNL,Prepaid,24
CUST8687,Vi,Prepaid,31
CUST8688,BSNL,Prepaid,51
CUST8689,BSNL,Prepaid,15
CUST8690,BSNL,Prepaid,71
CUST8691,Vi,Postpaid,48
CUST8692,Airtel,Postpaid,25
CUST8693,Vi,Prepaid,40
CUST8694,BSNL,Postpaid,66
CUST8695,Airtel,Prepaid,13
CUST8696,BSNL,Postpaid,6
CUST8697,BSNL,Postpaid,64
CUST8698,Airtel,Postpaid,14
CUST8699,Airtel,Postpaid,63
CUST8700,Jio,Postpaid,9
CUST8701,Jio,Postpaid,28
CUST8702,Jio,Postpaid,48
CUST8703,BSNL,Postpaid,13
CUST8704,Jio,Prepaid,62
CUST8705,Jio,Postpaid,31
CUST8706,Vi,Postpaid,24
CUST8707,Vi,Postpaid,54
CUST8708,Vi,Prepaid,53
CUST8709,Vi,Postpaid,34
CUST8710,Jio,Postpaid,50
CUST8711,Airtel,Postpaid,20
CUST8712,Vi,Postpaid,38
CUST8713,Airtel,Postpaid,8
CUST8714,Airtel,Postpaid,71
CUST8715,Jio,Prepaid,45
CUST8716,BSNL,Prepaid,58
CUST8717,Vi,Postpaid,63
CUST8718,Jio,Prepaid,25
CUST8719,BSNL,Prepaid,22
CUST8720,Vi,Postpaid,21
CUST8721,Vi,Prepaid,58
CUST8722,Airtel,Prepaid,4
CUST8723,BSNL,Prepaid,31
CUST8724,BSNL,Postpaid,10
CUST8725,BSNL,Prepaid,31
CUST8726,Jio,Postpaid,65
CUST8727,Airtel,Postpaid,45
CUST8728,Airtel,Prepaid,23
CUST8729,BSNL,Prepaid,12
CUST8730,Vi,Postpaid,54
CUST8731,Airtel,Postpaid,61
CUST8732,Airtel,Prepaid,5
CUST8733,BSNL,Postpaid,44
CUST8734,Airtel,Postpaid,5
CUST8735,BSNL,Postpaid,55
CUST8736,BSNL,Postpaid,1
CUST8737,BSNL,Postpaid,62
CUST8738,BSNL,Postpaid,37
CUST8739,Jio,Postpaid,27
CUST8740,Airtel,Postpaid,26
CUST8741,Jio,Prepaid,6
CUST8742,Jio,Prepaid,12
CUST8743,Vi,Postpaid,15
CUST8744,BSNL,Prepaid,67
CUST8745,Jio,Postpaid,62
CUST8746,Vi,Prepaid,66
CUST8747,Vi,Postpaid,20
CUST8748,Airtel,Prepaid,10
CUST8749,BSNL,Prepaid,17
CUST8750,Airtel,Prepaid,1
CUST8751,Airtel,Postpaid,65
CUST8752,Jio,Prepaid,69
CUST8753,Vi,Postpaid,15
