customer_id,data_gb,call_minutes
CUST3973,21,3828
CUST3974,66,3754
CUST3975,60,2053
CUST3976,5,1330
CUST3977,33,1465
CUST3978,31,1750
CUST3979,94,403
CUST3980,12,2691
CUST3981,27,3264
CUST3982,56,467
CUST3983,28,1013
CUST3984,77,4363
CUST3985,9,3647
CUST3986,9,2529
CUST3987,70,2284
CUST3988,10,4961
CUST3989,39,3392
CUST3990,45,2786
CUST3991,88,2792
CUST3992,39,3773
CUST3993,41,3347
CUST3994,49,1416
CUST3995,9,4845
CUST3996,70,2598
CUST3997,78,1043
CUST3998,75,4944
CUST3999,84,917
CUST4000,1,64
CUST4001,38,3118
CUST4002,64,1533
CUST4003,92,3432
CUST4004,55,53
CUST4005,23,4545
CUST4006,45,1284
CUST4007,18,2834
CUST4008,35,1786
CUST4009,19,712
CUST4010,72,4376
CUST4011,94,2326
CUST4012,4,4681
CUST4013,73,387
CUST4014,73,2865
CUST4015,19,4484
CUST4016,91,1189
CUST4017,98,1874
CUST4018,32,4528
CUST4019,13,3962
CUST4020,72,3413
CUST4021,15,2462
CUST4022,48,4816
CUST4023,87,3840
CUST4024,4,1753
CUST4025,71,3221
CUST4026,50,3885
CUST4027,21,3171
CUST4028,97,2736
CUST4029,38,3689
CUST4030,40,3116
CUST4031,72,2447
CUST4032,36,2632
CUST4033,61,4314
CUST4034,8,4680
CUST4035,94,1971
CUST4036,73,1318
CUST4037,58,1876
CUST4038,90,2660
CUST4039,8,543
CUST4040,80,2026
CUST4041,32,3669
CUST4042,61,270
CUST4043,77,4451
CUST4044,84,552
CUST4045,46,4652
CUST4046,79,1209
CUST4047,52,4633
CUST4048,42,2872
CUST4049,25,699
CUST4050,63,567
CUST4051,97,4839
CUST4052,11,2527
CUST4053,29,2406
CUST4054,30,1215
CUST4055,73,2236
CUST4056,70,3942
CUST4057,58,3944
CUST4058,84,4648
CUST4059,44,1285
CUST4060,4,3244
CUST4061,20,2476
CUST4062,50,3229
CUST4063,4,1592
CUST4064,70,25
CUST4065,14,3077
CUST4066,74,2543
CUST4067,35,2617
CUST4068,40,1087
CUST4069,31,823
CUST4070,58,893
CUST4071,1,1641
CUST4072,18,2244
CUST4073,33,3957
CUST4074,21,3559
CUST4075,79,3142
CUST4076,4,2707
CUST4077,91,3042
CUST4078,48,1297
CUST4079,66,1783
CUST4080,39,291
CUST4081,69,4073
CUST4082,95,3562
CUST4083,35,4631
CUST4084,1,3391
CUST4085,65,2779
CUST4086,49,587
CUST4087,53,1028
CUST4088,63,1842
CUST4089,70,3506
CUST4090,96,4205
CUST4091,91,3657
CUST4092,54,359
CUST4093,20,1917
CUST4094,90,4006
CUST4095,92,1497
CUST4096,84,4007
CUST4097,69,2914
CUST4098,35,1780
CUST4099,64,3364
CUST4100,94,1023
CUST4101,12,4492
CUST4102,76,630
CUST4103,35,144
CUST4104,58,463
CUST4105,95,2889
CUST4106,9,4230
CUST4107,72,2991
CUST4108,4,4693
CUST4109,23,2288
CUST4110,41,2327
CUST4111,93,283
CUST4112,17,2171
CUST4113,6,3483
CUST4114,45,103
CUST4115,35,3746
CUST4116,74,2507
CUST4117,64,3226
CUST4118,56,2220
CUST4119,47,2386
CUST4120,94,2233
CUST4121,92,1243
CUST4122,77,4295
CUST4123,37,3236
CUST4124,96,1494
CUST4125,57,502
CUST4126,95,4538
CUST4127,64,1119
CUST4128,96,1065
CUST4129,91,2815
CUST4130,4,566
CUST4131,7,659
CUST4132,82,651
CUST4133,99,3614
CUST4134,45,103
CUST4135,8,3132
CUST4136,48,2579
CUST4137,61,789
CUST4138,86,4931
CUST4139,57,3644
CUST4140,58,3780
CUST4141,84,456
CUST4142,73,4546
CUST4143,63,581
CUST4144,95,1024
CUST4145,84,273
CUST4146,60,4710
CUST4147,51,513
CUST4148,66,3905
CUST4149,8,4896
CUST4150,39,1842
CUST4151,61,1583
CUST4152,23,3531
CUST4153,88,1911
CUST4154,57,4760
CUST4155,36,2465
CUST4156,65,2456
CUST4157,29,3425
CUST4158,95,4357
CUST4159,24,211
CUST4160,6,2501
CUST4161,59,2252
CUST4162,17,2297
CUST4163,17,4598
CUST4164,38,851
CUST4165,48,3851
CUST4166,56,578
CUST4167,1,4139
CUST4168,27,3190
CUST4169,14,2539
CUST4170,16,4178
CUST4171,23,3412
CUST4172,20,4977
CUST4173,7,1293
CUST4174,82,2417
CUST4175,16,348
CUST4176,11,201
CUST4177,56,2032
CUST4178,69,2776
CUST4179,92,1159
CUST4180,38,3651
CUST4181,48,3950
CUST4182,80,4270
CUST4183,49,988
CUST4184,56,4938
CUST4185,64,3696
CUST4186,86,2828
CUST4187,37,2118
CUST4188,6,3824
CUST4189,46,159
CUST4190,58,4973
CUST4191,85,3553
CUST4192,26,1823
CUST4193,96,3040
CUST4194,81,3548
CUST4195,32,1144
CUST4196,33,3439
CUST4197,5,4496
CUST4198,49,3792
CUST4199,51,4911
CUST4200,95,2237
CUST4201,72,3549
CUST4202,38,3645
CUST4203,80,416
CUST4204,76,4845
CUST4205,17,3569
CUST4206,26,847
CUST4207,61,237
CUST4208,13,1151
CUST4209,79,3229
CUST4210,22,2723
CUST4211,98,2731
CUST4212,35,2684
CUST4213,96,186
CUST4214,1,1606
CUST4215,1,4217
CUST4216,52,3897
CUST4217,6,1051
CUST4218,82,1401
CUST4219,64,117
CUST4220,98,4387
CUST4221,62,2974
CUST4222,79,3194
CUST4223,1,4395
CUST4224,66,4878
CUST4225,6,4879
CUST4226,18,3848
CUST4227,9,2901
CUST4228,77,148
CUST4229,8,913
CUST4230,55,625
CUST4231,67,3251
CUST4232,60,2340
CUST4233,68,3857
CUST4234,42,2126
CUST4235,3,1274
CUST4236,3,3112
CUST4237,38,630
CUST4238,96,3821
CUST4239,65,4821
CUST4240,89,2213
CUST4241,58,3292
CUST4242,22,1036
CUST4243,73,700
CUST4244,49,2531
CUST4245,42,1841
CUST4246,42,878
CUST4247,49,505
CUST4248,96,3953
CUST4249,36,4471
CUST4250,82,826
CUST4251,17,3496
CUST4252,9,4434
CUST4253,57,2891
CUST4254,18,215
CUST4255,22,2477
CUST4256,99,526
CUST4257,75,3617
CUST4258,60,2351
CUST4259,12,4959
CUST4260,63,562
CUST4261,70,879
CUST4262,4,2938
CUST4263,41,4826
CUST4264,32,2303
CUST4265,6,3590
CUST4266,82,4209
CUST4267,59,1942
CUST4268,26,3072
CUST4269,2,716
CUST4270,38,4981
CUST4271,6,1981
CUST4272,57,753
CUST4273,79,2616
CUST4274,26,3822
CUST4275,56,1218
CUST4276,45,1336
CUST4277,46,822
CUST4278,72,1841
CUST4279,5,2383
CUST4280,92,4280
CUST4281,21,1856
CUST4282,76,1119
CUST4283,12,441
CUST4284,36,81
CUST4285,20,4723
CUST4286,15,698
CUST4287,76,2037
CUST4288,56,1173
CUST4289,76,3643
CUST4290,78,4959
CUST4291,35,475
CUST4292,77,4528
CUST4293,21,2056
CUST4294,83,3615
CUST4295,92,2724
CUST4296,31,4914
CUST4297,43,776
CUST4298,38,4635
CUST4299,42,119
CUST4300,85,136
CUST4301,50,3451
CUST4302,87,523
CUST4303,14,1481
CUST4304,9,4261
CUST4305,84,388
CUST4306,21,2823
CUST4307,10,3670
CUST4308,22,3103
CUST4309,83,2795
CUST4310,69,25
CUST4311,65,1287
CUST4312,53,1464
CUST4313,33,1937
CUST4314,80,3839
CUST4315,72,1241
CUST4316,1,4048
CUST4317,77,838
CUST4318,94,2556
CUST4319,29,2368
CUST4320,79,488
CUST4321,47,702
CUST4322,30,2654
CUST4323,53,204
CUST4324,10,2446
CUST4325,42,2111
CUST4326,14,4336
CUST4327,51,4857
CUST4328,41,3497
CUST4329,75,4810
CUST4330,27,677
CUST4331,34,3657
CUST4332,7,1573
CUST4333,33,620
CUST4334,73,4819
CUST4335,55,2979
CUST4336,45,4507
CUST4337,14,1132
CUST4338,15,992
CUST4339,73,3152
CUST4340,52,4335
CUST4341,78,3429
CUST4342,65,4777
CUST4343,66,4284
CUST4344,5,3284
CUST4345,36,4099
CUST4346,73,1805
CUST4347,37,766
CUST4348,64,1781
CUST4349,8,3900
CUST4350,97,2664
CUST4351,84,3417
CUST4352,52,1477
CUST4353,12,51
CUST4354,79,3101
CUST4355,22,2961
CUST4356,31,2285
CUST4357,86,1257
CUST4358,15,305
CUST4359,24,3640
CUST4360,73,4502
CUST4361,99,574
CUST4362,61,483
CUST4363,79,1601
CUST4364,78,2599
CUST4365,74,1522
CUST4366,4,1398
CUST4367,61,892
CUST4368,57,800
CUST4369,92,3473
CUST4370,90,2725
CUST4371,48,4528
CUST4372,52,3041
CUST4373,8,413
CUST4374,91,2274
CUST4375,35,3301
CUST4376,71,4421
CUST4377,78,3645
CUST4378,44,1246
CUST4379,62,2665
CUST4380,45,4502
CUST4381,7,1718
CUST4382,91,2719
CUST4383,28,1748
CUST4384,42,1883
CUST4385,80,420
CUST4386,58,2119
CUST4387,35,3258
CUST4388,12,2692
CUST4389,90,3515
CUST4390,37,4733
CUST4391,78,2324
CUST4392,23,3860
CUST4393,29,4242
CUST4394,79,140
CUST4395,38,3069
CUST4396,37,3500
CUST4397,61,3266
CUST4398,31,4319
CUST4399,75,4021
CUST4400,70,2954
CUST4401,53,770
CUST4402,58,2969
CUST4403,41,4099
CUST4404,37,425
CUST4405,39,4261
CUST4406,66,3895
CUST4407,67,4897
CUST4408,76,1557
CUST4409,9,2041
CUST4410,91,1108
CUST4411,12,2973
CUST4412,58,4872
CUST4413,59,2096
CUST4414,13,1482
CUST4415,19,3204
CUST4416,31,3320
CUST4417,21,3674
CUST4418,30,2977
CUST4419,60,4415
CUST4420,76,3801
CUST4421,73,2913
CUST4422,48,3040
CUST4423,99,3732
CUST4424,86,2809
CUST4425,40,2139
CUST4426,3,429
CUST4427,75,1380
CUST4428,69,534
CUST4429,98,2035
CUST4430,97,4155
CUST4431,66,1449
CUST4432,33,4434
CUST4433,82,1281
CUST4434,69,4811
CUST4435,75,4909
CUST4436,37,3697
CUST4437,39,287
CUST4438,62,2270
CUST4439,35,4516
CUST4440,93,577
CUST4441,33,894
CUST4442,38,531
CUST4443,73,1710
CUST4444,52,3425
CUST4445,82,585
CUST4446,85,582
CUST4447,73,3774
CUST4448,46,1272
CUST4449,88,3327
CUST4450,33,4921
CUST4451,18,1712
CUST4452,18,3018
CUST4453,6,4757
CUST4454,69,570
CUST4455,72,3246
CUST4456,7,3135
CUST4457,17,1249
CUST4458,25,24
CUST4459,33,526
CUST4460,44,2093
CUST4461,23,1128
CUST4462,44,3901
CUST4463,49,3889
CUST4464,43,1492
CUST4465,98,3973
CUST4466,81,3098
CUST4467,16,4992
CUST4468,67,4928
CUST4469,56,2096
CUST4470,87,4784
CUST4471,83,4110
CUST4472,41,3465
CUST4473,46,1099
CUST4474,46,384
CUST4475,15,993
CUST4476,15,1297
CUST4477,3,444
CUST4478,8,4320
CUST4479,30,3551
CUST4480,54,36
CUST4481,88,1283
CUST4482,19,3521
CUST4483,3,228
CUST4484,30,1045
CUST4485,54,817
CUST4486,51,329
CUST4487,45,1205
CUST4488,83,2766
CUST4489,46,1348
CUST4490,60,1932
CUST4491,32,4579
CUST4492,19,1519
CUST4493,96,4859
CUST4494,14,977
CUST4495,20,4192
CUST4496,15,3241
CUST4497,4,3964
CUST4498,27,2735
CUST4499,54,3123
CUST4500,91,4169
CUST4501,79,1580
CUST4502,49,954
CUST4503,5,2156
CUST4504,44,3227
CUST4505,94,2431
CUST4506,3,4765
CUST4507,57,3414
CUST4508,25,1659
CUST4509,51,556
CUST4510,65,2433
CUST4511,42,862
CUST4512,53,602
CUST4513,28,344
CUST4514,7,2332
CUST4515,63,2826
CUST4516,83,4740
CUST4517,76,890
CUST4518,5,4828
CUST4519,77,2747
CUST4520,1,1517
CUST4521,59,4525
CUST4522,68,2417
CUST4523,22,44
CUST4524,51,4679
CUST4525,53,1490
CUST4526,8,3270
CUST4527,72,3438
CUST4528,77,1602
CUST4529,93,3485
CUST4530,45,980
CUST4531,15,673
CUST4532,53,1984
CUST4533,37,2746
CUST4534,16,696
CUST4535,57,168
CUST4536,97,1289
CUST4537,56,1007
CUST4538,87,2878
CUST4539,41,3706
CUST4540,69,3566
CUST4541,20,3315
CUST4542,74,3389
CUST4543,49,1818
CUST4544,64,659
CUST4545,52,1623
CUST4546,29,1338
CUST4547,38,2158
CUST4548,24,2020
CUST4549,18,2715
CUST4550,81,730
CUST4551,16,2223
CUST4552,83,4234
CUST4553,83,3385
CUST4554,33,52
CUST4555,58,1231
CUST4556,17,446
CUST4557,51,1832
CUST4558,33,2081
CUST4559,29,427
CUST4560,51,3768
CUST4561,50,4444
CUST4562,23,1085
CUST4563,83,2849
CUST4564,59,3918
CUST4565,86,2992
CUST4566,28,4588
CUST4567,54,2687
CUST4568,23,1868
CUST4569,74,3687
CUST4570,1,3305
CUST4571,13,3214
CUST4572,6,322
CUST4573,22,3172
CUST4574,78,3803
CUST4575,87,141
CUST4576,90,2720
CUST4577,65,1465
CUST4578,55,4020
CUST4579,98,2849
CUST4580,67,3373
CUST4581,22,3465
CUST4582,23,3864
CUST4583,11,4066
CUST4584,24,18
CUST4585,94,3032
CUST4586,14,4059
CUST4587,61,3552
CUST4588,71,2089
CUST4589,73,4070
CUST4590,20,3067
CUST4591,99,3002
CUST4592,58,2764
CUST4593,91,1412
CUST4594,56,4999
CUST4595,17,2680
CUST4596,64,1466
CUST4597,3,2093
CUST4598,39,4606
CUST4599,2,4228
CUST4600,15,2183
CUST4601,71,382
CUST4602,69,3775
CUST4603,85,3948
CUST4604,32,4303
CUST4605,1,1285
CUST4606,43,486
CUST4607,49,964
CUST4608,4,1751
CUST4609,29,4965
CUST4610,67,4979
CUST4611,66,3362
CUST4612,46,4090
CUST4613,96,2650
CUST4614,34,3324
CUST4615,14,447
CUST4616,20,4163
CUST4617,6,3832
CUST4618,29,4424
CUST4619,13,3931
CUST4620,72,4667
CUST4621,68,131
CUST4622,22,4470
CUST4623,34,2027
CUST4624,55,4918
CUST4625,34,1726
CUST4626,83,1074
CUST4627,17,970
CUST4628,4,3990
CUST4629,77,2491
CUST4630,27,4258
CUST4631,9,944
CUST4632,60,2933
CUST4633,2,4221
CUST4634,57,438
CUST4635,6,2675
CUST4636,8,2332
CUST4637,19,4187
CUST4638,18,2722
CUST4639,48,2793
CUST4640,88,4763
CUST4641,9,1760
CUST4642,35,2523
CUST4643,90,2516
CUST4644,54,1955
CUST4645,57,1657
CUST4646,10,721
CUST4647,76,1636
CUST4648,61,1988
CUST4649,37,2393
CUST4650,55,1495
CUST4651,19,4123
CUST4652,68,3825
CUST4653,67,2760
CUST4654,21,2809
CUST4655,11,4900
CUST4656,17,4608
CUST4657,72,3243
CUST4658,5,4730
CUST4659,69,4677
CUST4660,69,1752
CUST4661,64,1522
CUST4662,11,177
CUST4663,87,1919
CUST4664,93,4981
CUST4665,42,3446
CUST4666,75,774
CUST4667,43,1272
CUST4668,97,4367
CUST4669,29,1863
CUST4670,47,2136
CUST4671,31,345
CUST4672,38,2984
CUST4673,86,1786
CUST4674,25,1437
CUST4675,90,2422
CUST4676,64,1481
CUST4677,40,160
CUST4678,6,3349
CUST4679,26,3108
CUST4680,13,1486
CUST4681,76,39
CUST4682,48,49
CUST4683,52,959
CUST4684,89,2315
CUST4685,73,4038
CUST4686,41,2443
CUST4687,67,1163
CUST4688,35,4132
CUST4689,73,2306
CUST4690,7,2836
CUST4691,85,4720
CUST4692,23,418
CUST4693,42,826
CUST4694,74,4208
CUST4695,69,3038
CUST4696,27,79
CUST4697,58,3868
CUST4698,36,3008
CUST4699,62,1350
CUST4700,74,2684
CUST4701,8,733
CUST4702,95,3205
CUST4703,58,3855
CUST4704,31,4315
CUST4705,1,4280
CUST4706,10,1484
CUST4707,67,279
CUST4708,34,3617
CUST4709,78,3150
CUST4710,97,63
CUST4711,99,2487
CUST4712,51,4565
CUST4713,23,4784
CUST4714,93,4395
CUST4715,80,4686
CUST4716,8,3468
CUST4717,60,1327
CUST4718,73,3945
CUST4719,43,823
CUST4720,84,3985
CUST4721,84,4834
CUST4722,66,2047
CUST4723,90,534
CUST4724,26,2261
CUST4725,34,3389
CUST4726,18,4111
CUST4727,29,4880
CUST4728,37,2947
CUST4729,12,491
CUST4730,76,1870
CUST4731,39,1432
CUST4732,30,2273
CUST4733,14,3285
CUST4734,61,4284
CUST4735,81,1352
CUST4736,34,1242
CUST4737,6,2630
CUST4738,21,2517
CUST4739,61,923
CUST4740,7,3119
CUST4741,46,1583
CUST4742,6,756
CUST4743,40,2516
CUST4744,39,2235
CUST4745,55,1514
CUST4746,33,2393
CUST4747,63,1282
CUST4748,67,2911
CUST4749,62,2531
CUST4750,95,2240
CUST4751,85,4549
CUST4752,99,3311
CUST4753,14,4601
CUST4754,19,390
CUST4755,47,4233
CUST4756,42,2847
CUST4757,7,3733
CUST4758,96,3202
CUST4759,58,4153
CUST4760,20,3089
CUST4761,14,550
CUST4762,11,662
CUST4763,95,1196
CUST4764,64,2658
CUST4765,35,2115
CUST4766,51,1215
CUST4767,3,4743
CUST4768,25,2019
CUST4769,37,4818
CUST4770,98,1027
CUST4771,50,4940
CUST4772,65,986
CUST4773,2,4534
CUST4774,60,2724
CUST4775,29,3771
CUST4776,80,4806
CUST4777,53,667
CUST4778,6,724
CUST4779,85,1430
CUST4780,18,3584
CUST4781,80,2248
CUST4782,94,1180
CUST4783,95,88
CUST4784,12,1908
CUST4785,90,4508
CUST4786,86,504
CUST4787,66,3478
CUST4788,41,3044
CUST4789,22,2947
CUST4790,42,2391
CUST4791,69,4115
CUST4792,42,2947
CUST4793,73,4420
CUST4794,57,4866
CUST4795,77,510
CUST4796,55,1498
CUST4797,30,3217
CUST4798,16,2204
CUST4799,44,298
CUST4800,28,2304
CUST4801,9,2603
CUST4802,70,2580
CUST4803,40,4562
CUST4804,39,1079
CUST4805,16,616
CUST4806,92,2062
CUST4807,82,1496
CUST4808,58,1445
CUST4809,57,120
CUST4810,47,3731
CUST4811,51,3912
CUST4812,83,515
CUST4813,73,3949
CUST4814,86,4796
CUST4815,15,374
CUST4816,80,4616
CUST4817,29,4028
CUST4818,9,3515
CUST4819,3,4678
CUST4820,37,2321
CUST4821,63,2446
CUST4822,66,2106
CUST4823,37,3597
CUST4824,83,4781
CUST4825,89,1287
CUST4826,60,4438
CUST4827,23,1235
CUST4828,90,3453
CUST4829,41,4569
CUST4830,17,4032
CUST4831,71,4993
CUST4832,34,143
CUST4833,52,1656
CUST4834,24,134
CUST4835,16,537
CUST4836,69,2987
CUST4837,78,3308
CUST4838,80,1521
CUST4839,34,2080
CUST4840,26,3010
CUST4841,79,4220
CUST4842,17,178
CUST4843,65,3556
CUST4844,76,2275
CUST4845,55,2402
CUST4846,33,3252
CUST4847,95,3246
CUST4848,69,4186
CUST4849,75,2907
CUST4850,42,3120
CUST4851,10,3111
CUST4852,72,4255
CUST4853,73,2507
CUST4854,27,2157
CUST4855,92,4754
CUST4856,40,1759
CUST4857,70,2242
CUST4858,63,1291
CUST4859,19,1461
CUST4860,88,3259
CUST4861,55,1374
CUST4862,18,3585
CUST4863,29,4513
CUST4864,93,1421
CUST4865,34,1442
CUST4866,91,4111
CUST4867,48,2991
CUST4868,6,2263
CUST4869,48,3168
CUST4870,87,2345
CUST4871,58,1464
CUST4872,27,1079
CUST4873,11,4748
CUST4874,19,3297
CUST4875,17,4932
CUST4876,35,1058
CUST4877,34,4245
CUST4878,49,3853
CUST4879,60,2278
CUST4880,64,4026
CUST4881,78,1850
CUST4882,78,1509
CUST4883,19,1231
CUST4884,57,1496
CUST4885,42,643
CUST4886,70,3948
CUST4887,25,1560
CUST4888,78,3426
CUST4889,28,1222
CUST4890,48,2063
CUST4891,77,2101
CUST4892,84,1623
CUST4893,29,2209
CUST4894,48,143
CUST4895,78,3743
CUST4896,67,1339
CUST4897,68,3140
CUST4898,39,4556
CUST4899,45,2672
CUST4900,38,4034
CUST4901,9,3881
CUST4902,11,2073
CUST4903,90,2159
CUST4904,23,809
CUST4905,13,4224
CUST4906,57,2723
CUST4907,44,3574
CUST4908,74,2099
CUST4909,10,323
CUST4910,88,1804
CUST4911,13,3037
CUST4912,34,2141
CUST4913,79,710
CUST4914,73,3856
CUST4915,1,495
CUST4916,21,3658
CUST4917,69,3173
CUST4918,56,2546
CUST4919,94,1288
CUST4920,91,113
CUST4921,17,490
CUST4922,1,2052
CUST4923,52,2212
CUST4924,13,931
CUST4925,92,1679
CUST4926,25,4565
CUST4927,75,2561
CUST4928,35,3884
CUST4929,46,4678
CUST4930,34,1175
CUST4931,82,4889
CUST4932,82,2615
CUST4933,28,2902
CUST4934,93,3351
CUST4935,60,645
CUST4936,91,3447
CUST4937,7,3457
CUST4938,15,4617
CUST4939,44,4582
CUST4940,1,97
CUST4941,5,2558
CUST4942,65,2457
CUST4943,46,2789
CUST4944,62,2412
CUST4945,36,2072
CUST4946,63,3924
CUST4947,45,4560
CUST4948,98,14
CUST4949,45,3994
CUST4950,97,3024
CUST4951,49,4703
CUST4952,95,4420
CUST4953,15,3078
CUST4954,45,2853
CUST4955,35,3168
CUST4956,56,747
CUST4957,35,4161
CUST4958,14,2219
CUST4959,1,3396
CUST4960,27,1694
CUST4961,80,97
CUST4962,60,4472
CUST4963,72,1518
CUST4964,59,3496
CUST4965,19,1060
CUST4966,13,1231
CUST4967,95,1338
CUST4968,50,1783
CUST4969,3,2744
CUST4970,23,1553
CUST4971,36,4074
CUST4972,80,2446
CUST4973,13,3453
CUST4974,22,3531
CUST4975,66,2675
CUST4976,8,1831
CUST4977,47,768
CUST4978,10,4537
CUST4979,38,3638
CUST4980,26,4923
CUST4981,5,385
CUST4982,10,261
CUST4983,42,1068
CUST4984,49,1512
CUST4985,5,1886
CUST4986,53,3686
CUST4987,6,198
CUST4988,73,2784
CUST4989,78,55
CUST4990,36,609
CUST4991,6,2469
CUST4992,88,227
CUST4993,51,1425
CUST4994,45,4534
CUST4995,35,4090
CUST4996,79,1634
CUST4997,30,4443
CUST4998,10,4162
CUST4999,93,1172
CUST5000,72,641
CUST5001,52,2755
CUST5002,47,3673
CUST5003,2,1953
CUST5004,35,1635
CUST5005,27,1094
CUST5006,89,2783
CUST5007,9,152
CUST5008,26,2694
CUST5009,4,294
CUST5010,70,2192
CUST5011,5,3614
CUST5012,93,2481
CUST5013,55,2970
CUST5014,58,3449
CUST5015,12,2598
CUST5016,63,1266
CUST5017,27,3132
CUST5018,56,3086
CUST5019,52,3531
CUST5020,23,3937
CUST5021,99,2772
CUST5022,43,515
CUST5023,28,2031
CUST5024,54,481
CUST5025,80,606
CUST5026,40,2963
CUST5027,57,631
CUST5028,31,3334
CUST5029,59,2408
CUST5030,34,2665
CUST5031,56,4345
CUST5032,6,4539
CUST5033,75,4558
CUST5034,63,4488
CUST5035,83,3873
CUST5036,13,4308
CUST5037,39,4701
CUST5038,36,1347
CUST5039,73,3466
CUST5040,69,2280
CUST5041,7,848
CUST5042,81,1977
CUST5043,38,4796
CUST5044,92,2358
CUST5045,89,3756
CUST5046,49,198
CUST5047,88,3929
CUST5048,59,3886
CUST5049,22,29
CUST5050,85,1854
CUST5051,33,4721
CUST5052,88,4941
CUST5053,57,1106
CUST5054,88,1219
CUST5055,14,4596
CUST5056,59,2821
CUST5057,50,3053
CUST5058,66,1166
CUST5059,72,3929
CUST5060,20,920
CUST5061,18,4021
CUST5062,72,2470
CUST5063,9,2653
CUST5064,56,4898
CUST5065,16,4483
CUST5066,91,3886
CUST5067,4,4377
CUST5068,70,1229
CUST5069,27,4451
CUST5070,77,4240
CUST5071,11,2936
CUST5072,21,2508
CUST5073,39,2580
CUST5074,22,64
CUST5075,83,864
CUST5076,80,1215
CUST5077,42,146
CUST5078,53,3606
CUST5079,17,4666
CUST5080,24,2056
CUST5081,3,4378
CUST5082,12,2818
CUST5083,81,2636
CUST5084,88,1258
CUST5085,63,3170
CUST5086,30,4488
CUST5087,67,2129
CUST5088,79,1931
CUST5089,79,3140
CUST5090,80,295
CUST5091,13,830
CUST5092,68,492
CUST5093,85,1489
CUST5094,83,2225
CUST5095,69,566
CUST5096,57,4599
CUST5097,50,2253
CUST5098,2,813
CUST5099,9,1643
CUST5100,22,2552
CUST5101,52,318
CUST5102,39,1550
CUST5103,23,1221
CUST5104,87,1890
CUST5105,67,1009
CUST5106,15,2805
CUST5107,27,133
CUST5108,28,2564
CUST5109,77,3317
CUST5110,35,2251
CUST5111,28,92
CUST5112,70,4368
CUST5113,15,399
CUST5114,59,4576
CUST5115,73,3172
CUST5116,23,3413
CUST5117,76,4237
CUST5118,78,3685
CUST5119,9,3209
CUST5120,70,3636
CUST5121,79,3514
CUST5122,65,3029
CUST5123,43,2280
CUST5124,69,4120
CUST5125,80,4731
CUST5126,1,3180
CUST5127,66,1617
CUST5128,23,4069
CUST5129,49,3762
CUST5130,44,3868
CUST5131,46,4609
CUST5132,53,2061
CUST5133,30,2340
CUST5134,33,2799
CUST5135,69,974
CUST5136,52,878
CUST5137,36,489
CUST5138,7,1190
CUST5139,2,2792
CUST5140,42,2265
CUST5141,89,3687
CUST5142,75,4620
CUST5143,39,3803
CUST5144,20,940
CUST5145,82,3695
CUST5146,24,544
CUST5147,21,4546
CUST5148,60,3383
CUST5149,14,1111
CUST5150,97,1271
CUST5151,66,3577
CUST5152,68,81
CUST5153,48,564
CUST5154,21,4969
CUST5155,41,1022
CUST5156,96,4333
CUST5157,93,853
CUST5158,21,1846
CUST5159,57,4835
CUST5160,65,1926
CUST5161,57,548
CUST5162,56,2372
CUST5163,73,384
CUST5164,38,4191
CUST5165,61,4034
CUST5166,28,2473
CUST5167,88,485
CUST5168,99,2626
CUST5169,69,3370
CUST5170,78,2503
CUST5171,63,4156
CUST5172,73,2694
CUST5173,86,4338
CUST5174,2,153
CUST5175,18,2056
CUST5176,87,2676
CUST5177,49,2412
CUST5178,25,1550
CUST5179,89,4563
CUST5180,12,2844
CUST5181,54,3947
CUST5182,77,406
CUST5183,22,4590
CUST5184,62,3239
CUST5185,34,1209
CUST5186,10,3486
CUST5187,59,1356
CUST5188,1,3239
CUST5189,62,1304
CUST5190,45,4244
CUST5191,42,2380
CUST5192,41,1057
CUST5193,31,2198
CUST5194,3,744
CUST5195,50,241
CUST5196,54,2606
CUST5197,81,288
CUST5198,29,4964
CUST5199,14,1643
CUST5200,65,696
CUST5201,58,2778
CUST5202,91,1624
CUST5203,32,1612
CUST5204,46,3905
CUST5205,43,2930
CUST5206,10,2459
CUST5207,50,1452
CUST5208,16,965
CUST5209,45,3880
CUST5210,65,2607
CUST5211,90,1133
CUST5212,27,2895
CUST5213,3,1725
CUST5214,33,4037
CUST5215,24,3907
CUST5216,30,956
CUST5217,37,1410
CUST5218,62,2297
CUST5219,93,2300
CUST5220,72,4855
CUST5221,82,488
CUST5222,47,2209
CUST5223,22,3217
CUST5224,44,4996
CUST5225,48,4100
CUST5226,83,3533
CUST5227,9,2400
CUST5228,39,2263
CUST5229,47,1935
CUST5230,22,1299
CUST5231,66,2959
CUST5232,39,2753
CUST5233,52,3451
CUST5234,40,3624
CUST5235,39,2585
CUST5236,93,3750
CUST5237,10,3403
CUST5238,15,2920
CUST5239,19,2833
CUST5240,34,4577
CUST5241,98,4617
CUST5242,64,4203
CUST5243,1,2971
CUST5244,47,1243
CUST5245,64,3249
CUST5246,40,4077
CUST5247,49,2384
CUST5248,85,1521
CUST5249,17,540
CUST5250,13,1310
CUST5251,52,966
CUST5252,8,4650
CUST5253,43,2103
CUST5254,19,1478
CUST5255,16,475
CUST5256,17,4603
CUST5257,64,2870
CUST5258,56,2826
CUST5259,97,2517
CUST5260,77,332
CUST5261,55,1500
CUST5262,15,889
CUST5263,61,904
CUST5264,75,3859
CUST5265,41,1562
